locus_tag	ftype	length_bp	gene	EC_number	COG	product
JEDGCGCC_05468	CDS	1023	kdgR_2		COG1609	HTH-type transcriptional regulator KdgR
JEDGCGCC_05469	CDS	939	pgrR_7			HTH-type transcriptional regulator PgrR
JEDGCGCC_05470	CDS	648	cc4_2		COG2863	Cytochrome c4
JEDGCGCC_05471	CDS	1503	hpaB_2	1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
JEDGCGCC_05472	CDS	876				hypothetical protein
JEDGCGCC_05473	CDS	987				hypothetical protein
JEDGCGCC_05474	CDS	987	ansA	3.5.1.1	COG0252	L-asparaginase 1
JEDGCGCC_05475	CDS	1446	alsT_3		COG1115	Amino-acid carrier protein AlsT
JEDGCGCC_05476	CDS	819				hypothetical protein
JEDGCGCC_05477	CDS	1395	lpdV	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
JEDGCGCC_05478	CDS	1287	bkdB	2.3.1.168	COG0508	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex
JEDGCGCC_05479	CDS	1053	bkdA2	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
JEDGCGCC_05480	CDS	1233	bkdA1	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
JEDGCGCC_05481	CDS	129				hypothetical protein
JEDGCGCC_05482	CDS	462	lrp_4		COG1522	Leucine-responsive regulatory protein
JEDGCGCC_05483	CDS	294				hypothetical protein
JEDGCGCC_05484	CDS	1002				hypothetical protein
JEDGCGCC_05485	CDS	1734	kstD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
JEDGCGCC_05486	CDS	1068				hypothetical protein
JEDGCGCC_05487	CDS	1410	murJ_2			lipid II flippase MurJ
JEDGCGCC_05488	CDS	1437				hypothetical protein
JEDGCGCC_05489	CDS	1104				hypothetical protein
JEDGCGCC_05490	CDS	1209				hypothetical protein
JEDGCGCC_05491	CDS	1329				hypothetical protein
JEDGCGCC_05492	CDS	1188	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JEDGCGCC_05493	CDS	1989				hypothetical protein
JEDGCGCC_05494	CDS	795				hypothetical protein
JEDGCGCC_05495	CDS	912				hypothetical protein
JEDGCGCC_05496	CDS	1467	algA_3		COG0662	Alginate biosynthesis protein AlgA
JEDGCGCC_05497	CDS	1437				hypothetical protein
JEDGCGCC_05498	CDS	597				hypothetical protein
JEDGCGCC_05499	CDS	720	yiiM_2		COG2258	Protein YiiM
JEDGCGCC_05500	CDS	741	golD	1.1.1.6		NAD-dependent glycerol dehydrogenase
JEDGCGCC_05501	CDS	363				hypothetical protein
JEDGCGCC_05502	CDS	969			COG2220	putative protein
JEDGCGCC_05503	CDS	360				hypothetical protein
JEDGCGCC_05504	CDS	1557				IS66 family transposase ISPsy5
JEDGCGCC_05505	CDS	5841				hypothetical protein
JEDGCGCC_05506	CDS	2136				hypothetical protein
JEDGCGCC_05507	CDS	2553				hypothetical protein
JEDGCGCC_05508	CDS	1140				hypothetical protein
JEDGCGCC_05509	CDS	309				IS3 family transposase IS222
JEDGCGCC_05510	CDS	822				IS3 family transposase IS222
JEDGCGCC_05511	CDS	351				hypothetical protein
JEDGCGCC_05512	CDS	351				hypothetical protein
JEDGCGCC_05513	CDS	351				hypothetical protein
JEDGCGCC_05514	CDS	351				hypothetical protein
JEDGCGCC_05515	CDS	192				hypothetical protein
JEDGCGCC_05516	CDS	1137				hypothetical protein
JEDGCGCC_05517	CDS	264				hypothetical protein
JEDGCGCC_05518	CDS	309				hypothetical protein
JEDGCGCC_05519	CDS	207				hypothetical protein
JEDGCGCC_05520	CDS	1455				hypothetical protein
JEDGCGCC_05521	CDS	315				hypothetical protein
JEDGCGCC_05522	CDS	1188				hypothetical protein
JEDGCGCC_05523	CDS	351				hypothetical protein
JEDGCGCC_05524	CDS	192				hypothetical protein
JEDGCGCC_05525	CDS	1137				hypothetical protein
JEDGCGCC_05526	CDS	264				hypothetical protein
JEDGCGCC_05527	CDS	309				hypothetical protein
JEDGCGCC_05528	CDS	207				hypothetical protein
JEDGCGCC_05529	CDS	1455				hypothetical protein
JEDGCGCC_05530	CDS	315				hypothetical protein
JEDGCGCC_05531	CDS	1188				hypothetical protein
JEDGCGCC_05532	CDS	351				hypothetical protein
JEDGCGCC_05533	CDS	330				hypothetical protein
JEDGCGCC_05534	CDS	1173				hypothetical protein
JEDGCGCC_05535	CDS	177				hypothetical protein
JEDGCGCC_05536	CDS	237				hypothetical protein
JEDGCGCC_05537	CDS	309				hypothetical protein
JEDGCGCC_05538	CDS	207				hypothetical protein
JEDGCGCC_05539	CDS	1455				hypothetical protein
JEDGCGCC_05540	CDS	315				hypothetical protein
JEDGCGCC_05541	CDS	1188				hypothetical protein
JEDGCGCC_05542	CDS	351				hypothetical protein
JEDGCGCC_05543	CDS	330				hypothetical protein
JEDGCGCC_05544	CDS	1173				hypothetical protein
JEDGCGCC_05545	CDS	177				hypothetical protein
JEDGCGCC_05546	CDS	237				hypothetical protein
JEDGCGCC_05547	CDS	309				hypothetical protein
JEDGCGCC_05548	CDS	207				hypothetical protein
JEDGCGCC_05549	CDS	1455				hypothetical protein
JEDGCGCC_05550	CDS	315				hypothetical protein
JEDGCGCC_05551	CDS	1188				hypothetical protein
JEDGCGCC_05552	CDS	351				hypothetical protein
JEDGCGCC_05553	CDS	330				hypothetical protein
JEDGCGCC_05554	CDS	1173				hypothetical protein
JEDGCGCC_05555	CDS	177				hypothetical protein
JEDGCGCC_05556	CDS	237				hypothetical protein
JEDGCGCC_05557	CDS	309				hypothetical protein
JEDGCGCC_05558	CDS	207				hypothetical protein
JEDGCGCC_05559	CDS	1455				hypothetical protein
JEDGCGCC_05560	CDS	315				hypothetical protein
JEDGCGCC_05561	CDS	1188				hypothetical protein
JEDGCGCC_05562	CDS	351				hypothetical protein
JEDGCGCC_05563	CDS	246				hypothetical protein
JEDGCGCC_05564	CDS	264				IS3 family transposase ISPa32
JEDGCGCC_05565	CDS	843				IS3 family transposase ISPa32
JEDGCGCC_05566	CDS	543				hypothetical protein
JEDGCGCC_05567	CDS	1200				hypothetical protein
JEDGCGCC_05568	CDS	867				hypothetical protein
JEDGCGCC_05569	CDS	963	hcf136_2			Ycf48-like protein
JEDGCGCC_05570	CDS	2403	mdtC_2			Multidrug resistance protein MdtC
JEDGCGCC_05571	CDS	1647				hypothetical protein
JEDGCGCC_05572	CDS	1425				putative protein
JEDGCGCC_05573	CDS	663				hypothetical protein
JEDGCGCC_05574	CDS	1368	puuB_8	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
JEDGCGCC_05575	CDS	888				hypothetical protein
JEDGCGCC_05576	CDS	582				hypothetical protein
JEDGCGCC_05577	CDS	1527		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
JEDGCGCC_05578	CDS	876	rdmC_2	3.1.1.95		Aclacinomycin methylesterase RdmC
JEDGCGCC_05579	CDS	1158	dhaT_2	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
JEDGCGCC_05580	CDS	1332	puuP_4		COG0531	Putrescine importer PuuP
JEDGCGCC_05581	CDS	1425	prr	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
JEDGCGCC_05582	CDS	1254	ectB	2.6.1.76		Diaminobutyrate--2-oxoglutarate transaminase
JEDGCGCC_05583	CDS	960		1.1.1.373		3-sulfolactaldehyde reductase
JEDGCGCC_05584	CDS	153				hypothetical protein
JEDGCGCC_05585	CDS	1659	actP_2		COG4147	Cation/acetate symporter ActP
JEDGCGCC_05586	CDS	324	yjcH_2		COG3162	Inner membrane protein YjcH
JEDGCGCC_05587	CDS	1650		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
JEDGCGCC_05588	CDS	768	gno_2	1.1.1.-		Gluconate 5-dehydrogenase
JEDGCGCC_05589	CDS	1173	carC	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
JEDGCGCC_05590	CDS	357				hypothetical protein
JEDGCGCC_05591	CDS	1056				hypothetical protein
JEDGCGCC_05592	CDS	1953	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
JEDGCGCC_05593	CDS	504				hypothetical protein
JEDGCGCC_05594	CDS	2304	yebT_2		COG3008	Intermembrane transport protein YebT
JEDGCGCC_05595	CDS	621	pqiA_2		COG2995	Intermembrane transport protein PqiA
JEDGCGCC_05596	CDS	1584		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
JEDGCGCC_05597	CDS	996				hypothetical protein
JEDGCGCC_05598	CDS	1176	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
JEDGCGCC_05599	CDS	1323	rhmT			Inner membrane transport protein RhmT
JEDGCGCC_05600	CDS	1251	nicP_10			Porin-like protein NicP
JEDGCGCC_05601	CDS	1014	pdxA2	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
JEDGCGCC_05602	CDS	960				hypothetical protein
JEDGCGCC_05603	CDS	1326	garP			putative galactarate transporter
JEDGCGCC_05604	CDS	1014				hypothetical protein
JEDGCGCC_05605	CDS	531				hypothetical protein
JEDGCGCC_05606	CDS	1521				hypothetical protein
JEDGCGCC_05607	CDS	948	gbpR_3			HTH-type transcriptional regulator GbpR
JEDGCGCC_05608	CDS	477				hypothetical protein
JEDGCGCC_05609	CDS	807	mltF_4	4.2.2.-		Membrane-bound lytic murein transglycosylase F
JEDGCGCC_05610	CDS	717	gltJ_2		COG0765	Glutamate/aspartate import permease protein GltJ
JEDGCGCC_05611	CDS	678	yecS_5		COG0765	L-cystine transport system permease protein YecS
JEDGCGCC_05612	CDS	885				hypothetical protein
JEDGCGCC_05613	CDS	1596	pdeB_1	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeB
JEDGCGCC_05614	CDS	876	garR_2	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
JEDGCGCC_05615	CDS	345				hypothetical protein
JEDGCGCC_05616	CDS	1038	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
JEDGCGCC_05617	CDS	585	nemR_2			HTH-type transcriptional repressor NemR
JEDGCGCC_05618	CDS	1254	hcnC_2	1.4.99.5	COG0665	Hydrogen cyanide synthase subunit HcnC
JEDGCGCC_05619	CDS	1395	hcnB_2	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
JEDGCGCC_05620	CDS	315	hcnA_2	1.4.99.5	COG0446	Hydrogen cyanide synthase subunit HcnA
JEDGCGCC_05621	CDS	267				hypothetical protein
JEDGCGCC_05622	CDS	414	hrp1_1		COG0517	Hypoxic response protein 1
JEDGCGCC_05623	CDS	747				hypothetical protein
JEDGCGCC_05624	CDS	360				hypothetical protein
JEDGCGCC_05625	CDS	555	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
JEDGCGCC_05626	CDS	423				hypothetical protein
JEDGCGCC_05627	CDS	1215	gshA_2	6.3.2.2		Glutamate--cysteine ligase
JEDGCGCC_05628	CDS	1377				hypothetical protein
JEDGCGCC_05629	CDS	951	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
JEDGCGCC_05630	CDS	231				hypothetical protein
JEDGCGCC_05631	CDS	609	yohC_2			Inner membrane protein YohC
JEDGCGCC_05632	CDS	1953	rcsC_14	2.7.13.3		Sensor histidine kinase RcsC
JEDGCGCC_05633	CDS	591				hypothetical protein
JEDGCGCC_05634	CDS	348				hypothetical protein
JEDGCGCC_05635	CDS	264				hypothetical protein
JEDGCGCC_05636	CDS	222				hypothetical protein
JEDGCGCC_05637	CDS	351				hypothetical protein
JEDGCGCC_05638	CDS	1077				hypothetical protein
JEDGCGCC_05639	CDS	471			COG5592	DNA nickase
JEDGCGCC_05640	CDS	453				hypothetical protein
JEDGCGCC_05641	CDS	777				hypothetical protein
JEDGCGCC_05642	CDS	1098				hypothetical protein
JEDGCGCC_05643	CDS	366				hypothetical protein
JEDGCGCC_05644	CDS	1605	glgA	2.4.1.21	COG0297	Glycogen synthase
JEDGCGCC_05645	CDS	1755	treZ	3.2.1.141	COG0296	Malto-oligosyltrehalose trehalohydrolase
JEDGCGCC_05646	CDS	2055	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
JEDGCGCC_05647	CDS	2781				hypothetical protein
JEDGCGCC_05648	CDS	306				hypothetical protein
JEDGCGCC_05649	CDS	2151	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
JEDGCGCC_05650	CDS	417	hrp1_2		COG0517	Hypoxic response protein 1
JEDGCGCC_05651	CDS	1248		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
JEDGCGCC_05652	CDS	939				hypothetical protein
JEDGCGCC_05653	CDS	738				hypothetical protein
JEDGCGCC_05654	CDS	1206	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
JEDGCGCC_05655	CDS	996	ybhN		COG0392	Inner membrane protein YbhN
JEDGCGCC_05656	CDS	2199	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
JEDGCGCC_05657	CDS	3303		2.7.1.8		Glucosamine kinase
JEDGCGCC_05658	CDS	1995	glgE2	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 2
JEDGCGCC_05659	CDS	882	ku		COG1273	Non-homologous end joining protein Ku
JEDGCGCC_05660	CDS	243				hypothetical protein
JEDGCGCC_05661	CDS	492				hypothetical protein
JEDGCGCC_05662	CDS	135				hypothetical protein
JEDGCGCC_05663	CDS	2130	katE	1.11.1.6	COG0753	Catalase HPII
JEDGCGCC_05664	CDS	168				hypothetical protein
JEDGCGCC_05665	CDS	165				hypothetical protein
JEDGCGCC_05666	CDS	399				hypothetical protein
JEDGCGCC_05667	CDS	2439	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
JEDGCGCC_05668	CDS	288				hypothetical protein
JEDGCGCC_05669	CDS	189				hypothetical protein
JEDGCGCC_05670	CDS	861	ydaD	1.-.-.-		General stress protein 39
JEDGCGCC_05671	CDS	519	pncC_2	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
JEDGCGCC_05672	CDS	240				hypothetical protein
JEDGCGCC_05673	CDS	216				hypothetical protein
JEDGCGCC_05674	CDS	2523	ligD		COG1793	Multifunctional non-homologous end joining protein LigD
JEDGCGCC_05675	CDS	390				hypothetical protein
JEDGCGCC_05676	CDS	525				hypothetical protein
JEDGCGCC_05677	CDS	450				hypothetical protein
JEDGCGCC_05678	CDS	1365				hypothetical protein
JEDGCGCC_05679	CDS	525				hypothetical protein
JEDGCGCC_05680	CDS	858	pdeB_2	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeB
JEDGCGCC_05681	CDS	648	yadV_4			putative fimbrial chaperone YadV
JEDGCGCC_05682	CDS	1362				hypothetical protein
JEDGCGCC_05683	CDS	2619	elfC		COG3188	putative outer membrane usher protein ElfC
JEDGCGCC_05684	CDS	747	yadV_5			putative fimbrial chaperone YadV
JEDGCGCC_05685	CDS	483				hypothetical protein
JEDGCGCC_05686	CDS	1227				hypothetical protein
JEDGCGCC_05687	CDS	636	ybdM		COG1475	putative protein YbdM
JEDGCGCC_05688	CDS	1449	gbsA_2	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
JEDGCGCC_05689	CDS	1638	betA_2	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
JEDGCGCC_05690	CDS	933	dmlR_26			HTH-type transcriptional regulator DmlR
JEDGCGCC_05691	CDS	1128				hypothetical protein
JEDGCGCC_05692	CDS	906	leuO			HTH-type transcriptional regulator LeuO
JEDGCGCC_05693	CDS	429				hypothetical protein
JEDGCGCC_05694	CDS	1113				hypothetical protein
JEDGCGCC_05695	CDS	243				hypothetical protein
JEDGCGCC_05696	CDS	1077	ada_2		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
JEDGCGCC_05697	CDS	984				hypothetical protein
JEDGCGCC_05698	CDS	798		4.2.1.-	COG4336	Putative hydro-lyase
JEDGCGCC_05699	CDS	1047	hdfR_6			HTH-type transcriptional regulator HdfR
JEDGCGCC_05700	CDS	1272	yjhB_2			Putative metabolite transport protein YjhB
JEDGCGCC_05701	CDS	1230	nicP_11			Porin-like protein NicP
JEDGCGCC_05702	CDS	744	pxpA3_2	3.5.2.9	COG1540	5-oxoprolinase subunit A 3
JEDGCGCC_05703	CDS	714	pxpB_3	3.5.2.9	COG2049	5-oxoprolinase subunit B
JEDGCGCC_05704	CDS	942	pxpC_3	3.5.2.9	COG1984	5-oxoprolinase subunit C
JEDGCGCC_05705	CDS	477				hypothetical protein
JEDGCGCC_05706	CDS	1773	ydaP		COG0028	Putative thiamine pyrophosphate-containing protein YdaP
JEDGCGCC_05707	CDS	399				hypothetical protein
JEDGCGCC_05708	CDS	759				hypothetical protein
JEDGCGCC_05709	CDS	957	lipR	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
JEDGCGCC_05710	CDS	1476		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
JEDGCGCC_05711	CDS	1035				putative HTH-type transcriptional regulator
JEDGCGCC_05712	CDS	846				hypothetical protein
JEDGCGCC_05713	CDS	957				hypothetical protein
JEDGCGCC_05714	CDS	510	fecI_9		COG1595	putative RNA polymerase sigma factor FecI
JEDGCGCC_05715	CDS	1197	pbuE_4		COG2814	Purine efflux pump PbuE
JEDGCGCC_05716	CDS	1284				hypothetical protein
JEDGCGCC_05717	CDS	1080	ssuD_3	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
JEDGCGCC_05718	CDS	2652	pfeA_3		COG4771	Ferric enterobactin receptor
JEDGCGCC_05719	CDS	849	tam_6	2.1.1.144		Trans-aconitate 2-methyltransferase
JEDGCGCC_05720	CDS	657				hypothetical protein
JEDGCGCC_05721	CDS	903		3.8.1.3	COG0596	Fluoroacetate dehalogenase
JEDGCGCC_05722	CDS	510	cmtAc			p-cumate 2,3-dioxygenase system, small oxygenase component
JEDGCGCC_05723	CDS	1833	asnO_2	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 3
JEDGCGCC_05724	CDS	1275	cmtAb	1.14.12.25	COG4638	p-cumate 2,3-dioxygenase system, large oxygenase component
JEDGCGCC_05725	CDS	477	lrp_5		COG1522	Leucine-responsive regulatory protein
JEDGCGCC_05726	CDS	642	kynB	3.5.1.9	COG1878	Kynurenine formamidase
JEDGCGCC_05727	CDS	1251	kynU	3.7.1.3		Kynureninase
JEDGCGCC_05728	CDS	1407	aroP_3		COG1113	Aromatic amino acid transport protein AroP
JEDGCGCC_05729	CDS	1875				hypothetical protein
JEDGCGCC_05730	CDS	1905				hypothetical protein
JEDGCGCC_05731	CDS	951	catM			HTH-type transcriptional regulator CatM
JEDGCGCC_05732	CDS	210				hypothetical protein
JEDGCGCC_05733	CDS	1035				hypothetical protein
JEDGCGCC_05734	CDS	624				hypothetical protein
JEDGCGCC_05735	CDS	2595				hypothetical protein
JEDGCGCC_05736	CDS	2109	fusB		COG0480	Elongation factor G 2
JEDGCGCC_05737	CDS	2643	btuB_9			Vitamin B12 transporter BtuB
JEDGCGCC_05738	CDS	1725	novN	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
JEDGCGCC_05739	CDS	1164	hcaT_1			putative 3-phenylpropionic acid transporter
JEDGCGCC_05740	CDS	669		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
JEDGCGCC_05741	CDS	639				hypothetical protein
JEDGCGCC_05742	CDS	1860	copA_5			Copper resistance protein A
JEDGCGCC_05743	CDS	1056	copB			Copper resistance protein B
JEDGCGCC_05744	CDS	1224				hypothetical protein
JEDGCGCC_05745	CDS	1182	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
JEDGCGCC_05746	CDS	1611	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
JEDGCGCC_05747	CDS	1017	yejE_1		COG4239	Inner membrane ABC transporter permease protein YejE
JEDGCGCC_05748	CDS	1074	yejB_1		COG4174	Inner membrane ABC transporter permease protein YejB
JEDGCGCC_05749	CDS	1809				hypothetical protein
JEDGCGCC_05750	CDS	2958	btuB_10			Vitamin B12 transporter BtuB
JEDGCGCC_05751	CDS	903	pgrR_8			HTH-type transcriptional regulator PgrR
JEDGCGCC_05752	CDS	1416	efpA			putative MFS-type transporter EfpA
JEDGCGCC_05753	CDS	888	cynR_3			HTH-type transcriptional regulator CynR
JEDGCGCC_05754	CDS	663	cynT_2	4.2.1.1	COG0288	Carbonic anhydrase 1
JEDGCGCC_05755	CDS	471	cynS	4.2.1.104	COG1513	Cyanate hydratase
JEDGCGCC_05756	CDS	954	fecR_7		COG3712	Protein FecR
JEDGCGCC_05757	CDS	507	fecI_10		COG1595	putative RNA polymerase sigma factor FecI
JEDGCGCC_05758	CDS	1995				hypothetical protein
JEDGCGCC_05759	CDS	297				hypothetical protein
JEDGCGCC_05760	CDS	933	rhaS_10			HTH-type transcriptional activator RhaS
JEDGCGCC_05761	CDS	1356				hypothetical protein
JEDGCGCC_05762	CDS	261	yidD			Putative membrane protein insertion efficiency factor
JEDGCGCC_05763	CDS	1875				hypothetical protein
JEDGCGCC_05764	CDS	903				hypothetical protein
JEDGCGCC_05765	CDS	1230	sstT		COG3633	Serine/threonine transporter SstT
JEDGCGCC_05766	CDS	1371	puuP_5		COG0531	Putrescine importer PuuP
JEDGCGCC_05767	CDS	1377	puuA_4	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
JEDGCGCC_05768	CDS	711				hypothetical protein
JEDGCGCC_05769	CDS	315				hypothetical protein
JEDGCGCC_05770	CDS	807				hypothetical protein
JEDGCGCC_05771	CDS	1659	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
JEDGCGCC_05772	CDS	675	cmoA_2	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
JEDGCGCC_05773	CDS	909			COG2375	putative protein
JEDGCGCC_05774	CDS	1425	norG_4		COG1167	HTH-type transcriptional regulator NorG
JEDGCGCC_05775	CDS	255				hypothetical protein
JEDGCGCC_05776	CDS	258				hypothetical protein
JEDGCGCC_05777	CDS	300				hypothetical protein
JEDGCGCC_05778	CDS	474	decR		COG1522	DNA-binding transcriptional activator DecR
JEDGCGCC_05779	CDS	393				hypothetical protein
JEDGCGCC_05780	CDS	1002				hypothetical protein
JEDGCGCC_05781	CDS	1356	garB	1.8.1.16		Glutathione amide reductase
JEDGCGCC_05782	CDS	423				hypothetical protein
JEDGCGCC_05783	CDS	840	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
JEDGCGCC_05784	CDS	1362	rkpK_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
JEDGCGCC_05785	CDS	225				hypothetical protein
JEDGCGCC_05786	CDS	330				hypothetical protein
JEDGCGCC_05787	CDS	1191	acrE			Multidrug export protein AcrE
JEDGCGCC_05788	CDS	3138	acrB_3		COG0841	Multidrug efflux pump subunit AcrB
JEDGCGCC_05789	CDS	219				hypothetical protein
JEDGCGCC_05790	CDS	930	yjiK_4		COG3204	putative protein YjiK
JEDGCGCC_05791	CDS	405	cueR		COG0789	HTH-type transcriptional regulator CueR
JEDGCGCC_05792	CDS	1164	mmgC_5	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
JEDGCGCC_05793	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
JEDGCGCC_05794	CDS	798	menB_3	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
JEDGCGCC_05795	CDS	1968	accA1_2		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
JEDGCGCC_05796	CDS	903	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
JEDGCGCC_05797	CDS	804	kdgR_3		COG1414	Transcriptional regulator KdgR
JEDGCGCC_05798	CDS	1299	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
JEDGCGCC_05799	CDS	1299				hypothetical protein
JEDGCGCC_05800	CDS	639	nagL_2	5.2.1.4		Maleylpyruvate isomerase
JEDGCGCC_05801	CDS	1353	pcaK_4		COG0477	4-hydroxybenzoate transporter PcaK
JEDGCGCC_05802	CDS	1446	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
JEDGCGCC_05803	CDS	1392				hypothetical protein
JEDGCGCC_05804	CDS	771	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
JEDGCGCC_05805	CDS	1425	atoE		COG2031	Putative short-chain fatty acid transporter
JEDGCGCC_05806	CDS	1182	phaA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
JEDGCGCC_05807	CDS	657	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
JEDGCGCC_05808	CDS	699	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
JEDGCGCC_05809	CDS	921	gltC_5			HTH-type transcriptional regulator GltC
JEDGCGCC_05810	CDS	1956	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
JEDGCGCC_05811	CDS	279	ppiC_2	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
JEDGCGCC_05812	CDS	357				hypothetical protein
JEDGCGCC_05813	CDS	564				hypothetical protein
JEDGCGCC_05814	CDS	1209	yhhS			putative MFS-type transporter YhhS
JEDGCGCC_05815	CDS	1695	sasA_17	2.7.-.-		Adaptive-response sensory-kinase SasA
JEDGCGCC_05816	CDS	1164	dhaT_3	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
JEDGCGCC_05817	CDS	1827				hypothetical protein
JEDGCGCC_05818	CDS	1146	pqqE	1.21.98.4	COG0535	PqqA peptide cyclase
JEDGCGCC_05819	CDS	279	pqqD			PqqA binding protein
JEDGCGCC_05820	CDS	753	pqqC	1.3.3.11	COG5424	Pyrroloquinoline-quinone synthase
JEDGCGCC_05821	CDS	915	pqqB		COG1235	Coenzyme PQQ synthesis protein B
JEDGCGCC_05822	CDS	126	pqqA			Coenzyme PQQ synthesis protein A
JEDGCGCC_05823	CDS	1521	adh_2	1.2.1.3	COG1012	Aldehyde dehydrogenase
JEDGCGCC_05824	CDS	438				hypothetical protein
JEDGCGCC_05825	CDS	1872	exaA	1.1.2.8	COG4993	Quinoprotein alcohol dehydrogenase (cytochrome c)
JEDGCGCC_05826	CDS	648	pipB2		COG1357	Secreted effector protein PipB2
JEDGCGCC_05827	CDS	678	exaE			Transcriptional activator protein ExaE
JEDGCGCC_05828	CDS	651	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
JEDGCGCC_05829	CDS	141				hypothetical protein
JEDGCGCC_05830	CDS	666	degU_3		COG2197	Transcriptional regulatory protein DegU
JEDGCGCC_05831	CDS	864				hypothetical protein
JEDGCGCC_05832	CDS	2595	rcsC_15	2.7.13.3		Sensor histidine kinase RcsC
JEDGCGCC_05833	CDS	1164				hypothetical protein
JEDGCGCC_05834	CDS	1200				hypothetical protein
JEDGCGCC_05835	CDS	2286				hypothetical protein
JEDGCGCC_05836	CDS	1704	eptA_2	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
JEDGCGCC_05837	CDS	1314	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
JEDGCGCC_05838	CDS	240				hypothetical protein
JEDGCGCC_05839	CDS	348				hypothetical protein
JEDGCGCC_05840	CDS	234				hypothetical protein
JEDGCGCC_05841	CDS	501				hypothetical protein
JEDGCGCC_05842	CDS	372	hpcD_2	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
JEDGCGCC_05843	CDS	336				hypothetical protein
