locus_tag	ftype	length_bp	gene	EC_number	COG	product
INJOPEMP_05793	CDS	315	rplX		COG0198	50S ribosomal protein L24
INJOPEMP_05794	CDS	540	rplE		COG0094	50S ribosomal protein L5
INJOPEMP_05795	CDS	306	rpsN		COG0199	30S ribosomal protein S14
INJOPEMP_05796	CDS	393	rpsH		COG0096	30S ribosomal protein S8
INJOPEMP_05797	CDS	534	rplF		COG0097	50S ribosomal protein L6
INJOPEMP_05798	CDS	351	rplR		COG0256	50S ribosomal protein L18
INJOPEMP_05799	CDS	501	rpsE		COG0098	30S ribosomal protein S5
INJOPEMP_05800	CDS	177	rpmD		COG1841	50S ribosomal protein L30
INJOPEMP_05801	CDS	435	rplO		COG0200	50S ribosomal protein L15
INJOPEMP_05802	CDS	1329	secY		COG0201	Protein translocase subunit SecY
INJOPEMP_05803	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
INJOPEMP_05804	CDS	357	rpsM		COG0099	30S ribosomal protein S13
INJOPEMP_05805	CDS	390	rpsK		COG0100	30S ribosomal protein S11
INJOPEMP_05806	CDS	621	rpsD		COG0522	30S ribosomal protein S4
INJOPEMP_05807	CDS	1002	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
INJOPEMP_05808	CDS	390	rplQ		COG0203	50S ribosomal protein L17
INJOPEMP_05809	CDS	1449	katA	1.11.1.6	COG0753	Catalase
INJOPEMP_05810	CDS	465	bfr_2	1.16.3.1	COG2193	Bacterioferritin
INJOPEMP_05811	CDS	2838	uvrA		COG0178	UvrABC system protein A
INJOPEMP_05812	CDS	1389	yajR		COG0477	Inner membrane transport protein YajR
INJOPEMP_05813	CDS	498	ssb		COG0629	Single-stranded DNA-binding protein
INJOPEMP_05814	CDS	1110	xerC_8			Tyrosine recombinase XerC
INJOPEMP_05815	CDS	1563				hypothetical protein
INJOPEMP_05816	CDS	2040				hypothetical protein
INJOPEMP_05817	CDS	126				hypothetical protein
INJOPEMP_05818	CDS	276				hypothetical protein
INJOPEMP_05819	CDS	477				hypothetical protein
INJOPEMP_05820	CDS	2328	recF_3			DNA replication and repair protein RecF
INJOPEMP_05821	CDS	675				hypothetical protein
INJOPEMP_05822	CDS	1224				hypothetical protein
INJOPEMP_05823	CDS	1617				hypothetical protein
INJOPEMP_05824	CDS	2649				hypothetical protein
INJOPEMP_05825	CDS	1431	pchA_2	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
INJOPEMP_05826	CDS	306	pchB	4.2.99.21	COG1605	Isochorismate pyruvate lyase
INJOPEMP_05827	CDS	756	pikAV	3.1.2.-		Thioesterase PikA5
INJOPEMP_05828	CDS	1644	dhbE	6.3.2.-	COG1021	2,3-dihydroxybenzoate-AMP ligase
INJOPEMP_05829	CDS	891	pchR		COG2207	Regulatory protein PchR
INJOPEMP_05830	CDS	4317	dltA_3	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
INJOPEMP_05831	CDS	5430	dltA_4	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
INJOPEMP_05832	CDS	1050				hypothetical protein
INJOPEMP_05833	CDS	1713	irtA	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
INJOPEMP_05834	CDS	1725	irtB	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtB
INJOPEMP_05835	CDS	2163	fptA		COG4773	Fe(3+)-pyochelin receptor
INJOPEMP_05836	CDS	282				hypothetical protein
INJOPEMP_05837	CDS	1506				hypothetical protein
INJOPEMP_05838	CDS	1245				hypothetical protein
INJOPEMP_05839	CDS	1209	phzS	1.14.13.218	COG0654	5-methylphenazine-1-carboxylate 1-monooxygenase
INJOPEMP_05840	CDS	645	phzG_2	1.4.-.-		Phenazine biosynthesis protein PhzG
INJOPEMP_05841	CDS	837	phzF_3	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
INJOPEMP_05842	CDS	1884	menF_2	5.4.4.2		Isochorismate synthase MenF
INJOPEMP_05843	CDS	624	phzD2_2	3.3.2.15		Phenazine biosynthesis protein PhzD2
INJOPEMP_05844	CDS	1218	aroH_3	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
INJOPEMP_05845	CDS	489	phzB1			Phenazine biosynthesis protein PhzB1
INJOPEMP_05846	CDS	489	phzA1			Phenazine biosynthesis protein PhzA1
INJOPEMP_05847	CDS	1005	phzM	2.1.1.327		Phenazine-1-carboxylate N-methyltransferase
INJOPEMP_05848	CDS	1464	ttgI_3			Toluene efflux pump outer membrane protein TtgI
INJOPEMP_05849	CDS	3090	bepE			Efflux pump membrane transporter BepE
INJOPEMP_05850	CDS	1113	bepF_3			Efflux pump periplasmic linker BepF
INJOPEMP_05851	CDS	447				hypothetical protein
INJOPEMP_05852	CDS	1167	pgl_2	3.1.1.31	COG2706	6-phosphogluconolactonase
INJOPEMP_05853	CDS	855	gltR_3		COG0583	HTH-type transcriptional regulator GltR
INJOPEMP_05854	CDS	1056	nmoA	1.13.12.-	COG2070	Nitronate monooxygenase
INJOPEMP_05855	CDS	1041	ddl_2	6.3.2.4	COG1181	D-alanine--D-alanine ligase
INJOPEMP_05856	CDS	867	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
INJOPEMP_05857	CDS	1782	dmdC_7	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
INJOPEMP_05858	CDS	1623		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
INJOPEMP_05859	CDS	2277	sasA_15	2.7.-.-		Adaptive-response sensory-kinase SasA
INJOPEMP_05860	CDS	645	todT			Response regulator protein TodT
INJOPEMP_05861	CDS	831	glnH_1		COG0834	ABC transporter glutamine-binding protein GlnH
INJOPEMP_05862	CDS	699	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
INJOPEMP_05863	CDS	705	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
INJOPEMP_05864	CDS	744	glnQ_4			Glutamine transport ATP-binding protein GlnQ
INJOPEMP_05865	CDS	1005	vldW_2	1.14.11.52		Validamycin A dioxygenase
INJOPEMP_05866	CDS	1197	oxyE	1.14.13.232		6-methylpretetramide 4-monooxygenase
INJOPEMP_05867	CDS	1491	puuC_3	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
INJOPEMP_05868	CDS	912	dapA_5	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
INJOPEMP_05869	CDS	1329	ygcS			Inner membrane metabolite transport protein YgcS
INJOPEMP_05870	CDS	1320	puuB_11	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
INJOPEMP_05871	CDS	729	rspR		COG1802	HTH-type transcriptional repressor RspR
INJOPEMP_05872	CDS	936	cdhR_5		COG4977	HTH-type transcriptional regulator CdhR
INJOPEMP_05873	CDS	423				hypothetical protein
INJOPEMP_05874	CDS	639	paiB		COG2808	Protease synthase and sporulation protein PAI 2
INJOPEMP_05875	CDS	720				hypothetical protein
INJOPEMP_05876	CDS	1644	alsS	2.2.1.6	COG0028	Acetolactate synthase
INJOPEMP_05877	CDS	1296	nicP_9			Porin-like protein NicP
INJOPEMP_05878	CDS	744				hypothetical protein
INJOPEMP_05879	CDS	402				hypothetical protein
INJOPEMP_05880	CDS	282	ppiC_2	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
INJOPEMP_05881	CDS	1389	prpL	3.4.21.50		Lysyl endopeptidase
INJOPEMP_05882	CDS	924	pgrR_9			HTH-type transcriptional regulator PgrR
INJOPEMP_05883	CDS	399	yjgH		COG0251	RutC family protein YjgH
INJOPEMP_05884	CDS	801	xthA_2	3.1.11.2	COG0708	Exodeoxyribonuclease III
INJOPEMP_05885	CDS	564	yfkM	3.2.-.-	COG0693	General stress protein 18
INJOPEMP_05886	CDS	888				hypothetical protein
INJOPEMP_05887	CDS	429	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
INJOPEMP_05888	CDS	2409	fpvA		COG4773	Ferripyoverdine receptor
INJOPEMP_05889	CDS	819	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
INJOPEMP_05890	CDS	459				hypothetical protein
INJOPEMP_05891	CDS	1491	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
INJOPEMP_05892	CDS	327				hypothetical protein
INJOPEMP_05893	CDS	1710	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
INJOPEMP_05894	CDS	717	fabG_9	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
INJOPEMP_05895	CDS	1032	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
INJOPEMP_05896	CDS	1023	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
INJOPEMP_05897	CDS	906	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
INJOPEMP_05898	CDS	798	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
INJOPEMP_05899	CDS	819				hypothetical protein
INJOPEMP_05900	CDS	2085	btuB_10			Vitamin B12 transporter BtuB
INJOPEMP_05901	CDS	1308	ntaA	1.14.14.10		Nitrilotriacetate monooxygenase component A
INJOPEMP_05902	CDS	669				hypothetical protein
INJOPEMP_05903	CDS	1092	ydjJ	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YdjJ
INJOPEMP_05904	CDS	1113	acoC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system
INJOPEMP_05905	CDS	1020	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
INJOPEMP_05906	CDS	975	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
INJOPEMP_05907	CDS	1041				hypothetical protein
INJOPEMP_05908	CDS	801	fabG_10	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
INJOPEMP_05909	CDS	1878	acoR_1		COG3284	Acetoin catabolism regulatory protein
INJOPEMP_05910	CDS	612				hypothetical protein
INJOPEMP_05911	CDS	891	dmlR_22			HTH-type transcriptional regulator DmlR
INJOPEMP_05912	CDS	1416	oprM_6		COG1538	Outer membrane protein OprM
INJOPEMP_05913	CDS	2160	apxIB_2		COG2274	Toxin RTX-I translocation ATP-binding protein
INJOPEMP_05914	CDS	1257	cvaA		COG0845	Colicin V secretion protein CvaA
INJOPEMP_05915	CDS	300				hypothetical protein
INJOPEMP_05916	CDS	1794				hypothetical protein
INJOPEMP_05917	CDS	300				hypothetical protein
INJOPEMP_05918	CDS	1053				hypothetical protein
INJOPEMP_05919	CDS	243				hypothetical protein
INJOPEMP_05920	CDS	357				hypothetical protein
INJOPEMP_05921	CDS	690				hypothetical protein
INJOPEMP_05922	CDS	183				hypothetical protein
INJOPEMP_05923	CDS	192				hypothetical protein
INJOPEMP_05924	CDS	117				hypothetical protein
INJOPEMP_05925	CDS	528				hypothetical protein
INJOPEMP_05926	CDS	801				hypothetical protein
INJOPEMP_05927	CDS	231				hypothetical protein
INJOPEMP_05928	CDS	798				hypothetical protein
INJOPEMP_05929	CDS	291				hypothetical protein
INJOPEMP_05930	CDS	384				hypothetical protein
INJOPEMP_05931	CDS	477				hypothetical protein
INJOPEMP_05932	CDS	222				hypothetical protein
INJOPEMP_05933	CDS	393				hypothetical protein
INJOPEMP_05934	CDS	198				hypothetical protein
INJOPEMP_05935	CDS	351				hypothetical protein
INJOPEMP_05936	CDS	279				hypothetical protein
INJOPEMP_05937	CDS	309				hypothetical protein
INJOPEMP_05938	CDS	279				hypothetical protein
INJOPEMP_05939	CDS	234				hypothetical protein
INJOPEMP_05940	CDS	765				hypothetical protein
INJOPEMP_05941	CDS	231				hypothetical protein
INJOPEMP_05942	CDS	840				hypothetical protein
INJOPEMP_05943	CDS	816				hypothetical protein
INJOPEMP_05944	CDS	1398	dnaB_4	3.6.4.12	COG0305	Replicative DNA helicase
INJOPEMP_05945	CDS	285				hypothetical protein
INJOPEMP_05946	CDS	558				hypothetical protein
INJOPEMP_05947	CDS	336				hypothetical protein
INJOPEMP_05948	CDS	618				hypothetical protein
INJOPEMP_05949	CDS	198				hypothetical protein
INJOPEMP_05950	CDS	744				hypothetical protein
INJOPEMP_05951	CDS	546	nohA_1		COG4220	Prophage DNA-packing protein NohA
INJOPEMP_05952	CDS	1980				hypothetical protein
INJOPEMP_05953	CDS	216				hypothetical protein
INJOPEMP_05954	CDS	1647				hypothetical protein
INJOPEMP_05955	CDS	2082	clpP_4	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
INJOPEMP_05956	CDS	318				hypothetical protein
INJOPEMP_05957	CDS	330				hypothetical protein
INJOPEMP_05958	CDS	471				hypothetical protein
INJOPEMP_05959	CDS	195				hypothetical protein
INJOPEMP_05960	CDS	753				hypothetical protein
INJOPEMP_05961	CDS	303				hypothetical protein
INJOPEMP_05962	CDS	2484				hypothetical protein
INJOPEMP_05963	CDS	522				hypothetical protein
INJOPEMP_05964	CDS	1698				hypothetical protein
INJOPEMP_05965	CDS	411				hypothetical protein
INJOPEMP_05966	CDS	546				hypothetical protein
INJOPEMP_05967	CDS	405				hypothetical protein
INJOPEMP_05968	CDS	1665				hypothetical protein
INJOPEMP_05969	CDS	588				hypothetical protein
INJOPEMP_05970	CDS	192				hypothetical protein
INJOPEMP_05971	CDS	561				hypothetical protein
INJOPEMP_05972	CDS	282				hypothetical protein
INJOPEMP_05973	CDS	303				hypothetical protein
INJOPEMP_05974	CDS	240				hypothetical protein
INJOPEMP_05975	CDS	273				hypothetical protein
INJOPEMP_05976	CDS	861				hypothetical protein
INJOPEMP_05977	CDS	1239	tyrS_2	6.1.1.1	COG0162	Tyrosine--tRNA ligase
INJOPEMP_05978	CDS	1257	nicP_10			Porin-like protein NicP
INJOPEMP_05979	CDS	1209	bcr_1			Bicyclomycin resistance protein
INJOPEMP_05980	CDS	423	farR			HTH-type transcriptional regulator FarR
INJOPEMP_05981	CDS	243				hypothetical protein
INJOPEMP_05982	CDS	1428	ccoN1_4	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
INJOPEMP_05983	CDS	1503	norG_4		COG1167	HTH-type transcriptional regulator NorG
INJOPEMP_05984	CDS	1431				hypothetical protein
INJOPEMP_05985	CDS	1674	sir_3	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
INJOPEMP_05986	CDS	489				hypothetical protein
INJOPEMP_05987	CDS	807	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
INJOPEMP_05988	CDS	804	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
INJOPEMP_05989	CDS	1305	nicT			Putative metabolite transport protein NicT
INJOPEMP_05990	CDS	393	hpcD_2	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
INJOPEMP_05991	CDS	924	hpcB	1.13.11.15	COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
INJOPEMP_05992	CDS	1461	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
INJOPEMP_05993	CDS	780	hpcE_1		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
INJOPEMP_05994	CDS	660	hpcE_2		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
INJOPEMP_05995	CDS	912				hypothetical protein
INJOPEMP_05996	CDS	807	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
INJOPEMP_05997	CDS	570				hypothetical protein
INJOPEMP_05998	CDS	2187	bphP	2.7.13.3		Bacteriophytochrome
INJOPEMP_05999	CDS	588				hypothetical protein
INJOPEMP_06000	CDS	1386	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
INJOPEMP_06001	CDS	510				hypothetical protein
INJOPEMP_06002	CDS	1191	sotB_2			Sugar efflux transporter B
INJOPEMP_06003	CDS	4254	rcsC_14	2.7.13.3		Sensor histidine kinase RcsC
INJOPEMP_06004	CDS	399				hypothetical protein
INJOPEMP_06005	CDS	1194	ampC	3.5.2.6	COG1680	Beta-lactamase
INJOPEMP_06006	CDS	891	ampR			HTH-type transcriptional activator AmpR
INJOPEMP_06007	CDS	222				hypothetical protein
INJOPEMP_06008	CDS	1245		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
INJOPEMP_06009	CDS	468				hypothetical protein
INJOPEMP_06010	CDS	831				hypothetical protein
INJOPEMP_06011	CDS	756				hypothetical protein
INJOPEMP_06012	CDS	510				hypothetical protein
INJOPEMP_06013	CDS	630				hypothetical protein
INJOPEMP_06014	CDS	1305	sasA_16	2.7.-.-		Adaptive-response sensory-kinase SasA
INJOPEMP_06015	CDS	741	ompR_4			Transcriptional regulatory protein OmpR
INJOPEMP_06016	CDS	261				hypothetical protein
INJOPEMP_06017	CDS	1743	alkJ_1	1.1.99.-		Alcohol dehydrogenase [acceptor]
INJOPEMP_06018	CDS	1305	oprB_3		COG3659	Porin B
INJOPEMP_06019	CDS	726	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
INJOPEMP_06020	CDS	1059	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
INJOPEMP_06021	CDS	1260	exuT_3			Hexuronate transporter
INJOPEMP_06022	CDS	534				hypothetical protein
INJOPEMP_06023	CDS	960	nphR			Transcriptional activator NphR
INJOPEMP_06024	CDS	417				hypothetical protein
INJOPEMP_06025	CDS	1113	tsaM1_2	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
INJOPEMP_06026	CDS	966	pcpD_2	1.1.1.404	COG1018	Tetrachlorobenzoquinone reductase
INJOPEMP_06027	CDS	780				hypothetical protein
INJOPEMP_06028	CDS	513	hpaC	1.5.1.37	COG1853	4-hydroxyphenylacetate 3-monooxygenase reductase component
INJOPEMP_06029	CDS	1563	hpaB_2	1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
INJOPEMP_06030	CDS	291				hypothetical protein
INJOPEMP_06031	CDS	762	fabG_11	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
INJOPEMP_06032	CDS	1386	hemL2	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase 2
INJOPEMP_06033	CDS	825	moaF			Protein MoaF
INJOPEMP_06034	CDS	597	lpfA			putative major fimbrial subunit LpfA
INJOPEMP_06035	CDS	747	yadV_5			putative fimbrial chaperone YadV
INJOPEMP_06036	CDS	2781	htrE		COG3188	Outer membrane usher protein HtrE
INJOPEMP_06037	CDS	741	yadV_6			putative fimbrial chaperone YadV
INJOPEMP_06038	CDS	3057				hypothetical protein
INJOPEMP_06039	CDS	1146				hypothetical protein
INJOPEMP_06040	CDS	645	rcsB_2		COG2197	Transcriptional regulatory protein RcsB
INJOPEMP_06041	CDS	690				hypothetical protein
INJOPEMP_06042	CDS	2976	lgrD_2			Linear gramicidin synthase subunit D
INJOPEMP_06043	CDS	207				hypothetical protein
INJOPEMP_06044	CDS	375				hypothetical protein
INJOPEMP_06045	CDS	837				hypothetical protein
INJOPEMP_06046	CDS	669				hypothetical protein
INJOPEMP_06047	CDS	1488	styD	1.2.1.39		Phenylacetaldehyde dehydrogenase
INJOPEMP_06048	CDS	1491				hypothetical protein
INJOPEMP_06049	CDS	579				hypothetical protein
INJOPEMP_06050	CDS	951	feaR		COG2207	Transcriptional activator FeaR
INJOPEMP_06051	CDS	885	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
INJOPEMP_06052	CDS	930	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
INJOPEMP_06053	CDS	357				hypothetical protein
INJOPEMP_06054	CDS	699	ompW		COG3047	Outer membrane protein W
INJOPEMP_06055	CDS	519				hypothetical protein
INJOPEMP_06056	CDS	1266				hypothetical protein
INJOPEMP_06057	CDS	705			COG1136	putative ABC transporter ATP-binding protein
INJOPEMP_06058	CDS	579				hypothetical protein
INJOPEMP_06059	CDS	357				hypothetical protein
INJOPEMP_06060	CDS	870	cnoX		COG3118	Chaperedoxin
INJOPEMP_06061	CDS	663	prmC_3	2.1.1.297		Release factor glutamine methyltransferase
INJOPEMP_06062	CDS	459				hypothetical protein
INJOPEMP_06063	CDS	510	nrdR		COG1327	Transcriptional repressor NrdR
INJOPEMP_06064	CDS	1122	ribD		COG0117	Riboflavin biosynthesis protein RibD
INJOPEMP_06065	CDS	660	ribE	2.5.1.9		Riboflavin synthase
INJOPEMP_06066	CDS	1098	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
INJOPEMP_06067	CDS	477	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
INJOPEMP_06068	CDS	480	nusB			Transcription antitermination protein NusB
INJOPEMP_06069	CDS	969	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
INJOPEMP_06070	CDS	516	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
INJOPEMP_06071	CDS	747				hypothetical protein
INJOPEMP_06072	CDS	645				hypothetical protein
INJOPEMP_06073	CDS	618				Riboflavin biosynthesis protein
INJOPEMP_06074	CDS	420				hypothetical protein
INJOPEMP_06075	CDS	798	btuF_2		COG0614	Vitamin B12-binding protein
INJOPEMP_06076	CDS	1884	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
INJOPEMP_06077	CDS	888	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
INJOPEMP_06078	CDS	345	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
INJOPEMP_06079	CDS	1170	tarD	4.2.1.81	COG4948	D(-)-tartrate dehydratase
INJOPEMP_06080	CDS	1008				hypothetical protein
INJOPEMP_06081	CDS	1803				hypothetical protein
INJOPEMP_06082	CDS	735				hypothetical protein
INJOPEMP_06083	CDS	927	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
INJOPEMP_06084	CDS	2301	sasA_17	2.7.-.-		Adaptive-response sensory-kinase SasA
INJOPEMP_06085	CDS	1002				hypothetical protein
INJOPEMP_06086	CDS	690	aqpZ		COG0580	Aquaporin Z
INJOPEMP_06087	CDS	270				hypothetical protein
INJOPEMP_06088	CDS	717	walR_4		COG0745	Transcriptional regulatory protein WalR
INJOPEMP_06089	CDS	528	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
INJOPEMP_06090	CDS	831	mtfA		COG3228	Protein MtfA
INJOPEMP_06091	CDS	666	dedA		COG0586	Protein DedA
INJOPEMP_06092	CDS	1584				hypothetical protein
INJOPEMP_06093	CDS	894				hypothetical protein
INJOPEMP_06094	CDS	462				hypothetical protein
INJOPEMP_06095	CDS	822	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
INJOPEMP_06096	CDS	1395	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
INJOPEMP_06097	CDS	1449	potE_2			Putrescine transporter PotE
INJOPEMP_06098	CDS	1521	adh_2	1.2.1.3	COG1012	Aldehyde dehydrogenase
INJOPEMP_06099	CDS	1932	acoR_2		COG3284	Acetoin catabolism regulatory protein
INJOPEMP_06100	CDS	1356	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
INJOPEMP_06101	CDS	630	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
INJOPEMP_06102	CDS	294				hypothetical protein
INJOPEMP_06103	CDS	642				hypothetical protein
INJOPEMP_06104	CDS	1740				hypothetical protein
INJOPEMP_06105	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
INJOPEMP_06106	CDS	411	cidA_2			Holin-like protein CidA
INJOPEMP_06107	CDS	711	yohK_2		COG1346	Inner membrane protein YohK
INJOPEMP_06108	CDS	594				hypothetical protein
INJOPEMP_06109	CDS	1314				hypothetical protein
INJOPEMP_06110	CDS	720		3.2.2.-		Putative 3-methyladenine DNA glycosylase
INJOPEMP_06111	CDS	858				hypothetical protein
INJOPEMP_06112	CDS	1224				hypothetical protein
INJOPEMP_06113	CDS	1266	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
INJOPEMP_06114	CDS	645	nadD_2	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
INJOPEMP_06115	CDS	357	rsfS			Ribosomal silencing factor RsfS
INJOPEMP_06116	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
INJOPEMP_06117	CDS	1941	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
INJOPEMP_06118	CDS	1146	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
INJOPEMP_06119	CDS	1011	mltB_2	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
INJOPEMP_06120	CDS	1026	rlpA_2	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
INJOPEMP_06121	CDS	1161	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
INJOPEMP_06122	CDS	282				hypothetical protein
INJOPEMP_06123	CDS	654	lipB	2.3.1.181	COG0321	Octanoyltransferase
INJOPEMP_06124	CDS	984	lipA	2.8.1.8	COG0320	Lipoyl synthase
INJOPEMP_06125	CDS	894	cysL_3		COG0583	HTH-type transcriptional regulator CysL
INJOPEMP_06126	CDS	891	ephA	3.3.2.10		Epoxide hydrolase A
INJOPEMP_06127	CDS	1347				Tn3 family transposase TnXax1
INJOPEMP_06128	CDS	228				hypothetical protein
INJOPEMP_06129	CDS	153				hypothetical protein
INJOPEMP_06130	CDS	1038	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
INJOPEMP_06131	CDS	624	lptE			LPS-assembly lipoprotein LptE
INJOPEMP_06132	CDS	2622	leuS	6.1.1.4		Leucine--tRNA ligase
INJOPEMP_06133	CDS	432				hypothetical protein
INJOPEMP_06134	CDS	762				hypothetical protein
INJOPEMP_06135	CDS	1536	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
INJOPEMP_06136	CDS	840	corC		COG4535	Magnesium and cobalt efflux protein CorC
INJOPEMP_06137	CDS	483	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
INJOPEMP_06138	CDS	1023	ybeZ		COG1702	PhoH-like protein
INJOPEMP_06139	CDS	1341	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
INJOPEMP_06140	CDS	333				hypothetical protein
INJOPEMP_06141	CDS	549				hypothetical protein
INJOPEMP_06142	CDS	1284	hemL_2	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
INJOPEMP_06143	CDS	630	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
INJOPEMP_06144	CDS	798	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
INJOPEMP_06145	CDS	2388	rcsC_15	2.7.13.3		Sensor histidine kinase RcsC
INJOPEMP_06146	CDS	648				hypothetical protein
INJOPEMP_06147	CDS	1650	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
INJOPEMP_06148	CDS	432		3.1.2.-	COG2050	Putative esterase
INJOPEMP_06149	CDS	1476	amn	3.2.2.4	COG0775	AMP nucleosidase
INJOPEMP_06150	CDS	567				hypothetical protein
INJOPEMP_06151	CDS	1086				hypothetical protein
INJOPEMP_06152	CDS	627	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
INJOPEMP_06153	CDS	393				hypothetical protein
INJOPEMP_06154	CDS	210				hypothetical protein
