locus_tag	ftype	length_bp	gene	EC_number	COG	product
ANBPDDAH_05122	CDS	888	trpI_2			HTH-type transcriptional regulator TrpI
ANBPDDAH_05123	CDS	216			COG3360	Dodecin
ANBPDDAH_05124	CDS	222				hypothetical protein
ANBPDDAH_05125	CDS	1689				hypothetical protein
ANBPDDAH_05126	CDS	10290				hypothetical protein
ANBPDDAH_05127	CDS	174				hypothetical protein
ANBPDDAH_05128	CDS	3309				hypothetical protein
ANBPDDAH_05129	CDS	282				hypothetical protein
ANBPDDAH_05130	CDS	222				hypothetical protein
ANBPDDAH_05131	CDS	450				hypothetical protein
ANBPDDAH_05132	CDS	1272			COG3385	IS4 family transposase ISPa45
ANBPDDAH_05133	CDS	693				hypothetical protein
ANBPDDAH_05134	CDS	822				IS3 family transposase IS222
ANBPDDAH_05135	CDS	309				IS3 family transposase IS222
ANBPDDAH_05136	CDS	2574				hypothetical protein
ANBPDDAH_05137	CDS	486	cdiA	3.1.-.-		Deoxyribonuclease CdiA
ANBPDDAH_05138	CDS	693				hypothetical protein
ANBPDDAH_05139	CDS	396				hypothetical protein
ANBPDDAH_05140	CDS	1254				hypothetical protein
ANBPDDAH_05141	CDS	132				hypothetical protein
ANBPDDAH_05142	CDS	1374				hypothetical protein
ANBPDDAH_05143	CDS	687			COG1462	Putative lipoprotein/NMB1164
ANBPDDAH_05144	CDS	354				hypothetical protein
ANBPDDAH_05145	CDS	666			COG4380	Putative lipoprotein/NMB1162
ANBPDDAH_05146	CDS	384				hypothetical protein
ANBPDDAH_05147	CDS	1662				putative protein
ANBPDDAH_05148	CDS	141				hypothetical protein
ANBPDDAH_05149	CDS	138				hypothetical protein
ANBPDDAH_05150	CDS	1833	asnO_2	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 3
ANBPDDAH_05151	CDS	429				hypothetical protein
ANBPDDAH_05152	CDS	549	kptA	2.7.1.-	COG1859	putative RNA 2'-phosphotransferase
ANBPDDAH_05153	CDS	507				hypothetical protein
ANBPDDAH_05154	CDS	921	dmlR_18			HTH-type transcriptional regulator DmlR
ANBPDDAH_05155	CDS	888				hypothetical protein
ANBPDDAH_05156	CDS	705				hypothetical protein
ANBPDDAH_05157	CDS	426	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
ANBPDDAH_05158	CDS	234				hypothetical protein
ANBPDDAH_05159	CDS	438				hypothetical protein
ANBPDDAH_05160	CDS	417				hypothetical protein
ANBPDDAH_05161	CDS	1128				hypothetical protein
ANBPDDAH_05162	CDS	984				hypothetical protein
ANBPDDAH_05163	CDS	666		3.1.3.5	COG0546	5'-nucleotidase
ANBPDDAH_05164	CDS	543	yrdA_1		COG0663	Protein YrdA
ANBPDDAH_05165	CDS	2046	prlC	3.4.24.70	COG0339	Oligopeptidase A
ANBPDDAH_05166	CDS	276				hypothetical protein
ANBPDDAH_05167	CDS	1059				hypothetical protein
ANBPDDAH_05168	CDS	915				hypothetical protein
ANBPDDAH_05169	CDS	1713				hypothetical protein
ANBPDDAH_05170	CDS	1200				hypothetical protein
ANBPDDAH_05171	CDS	720	macB_3	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
ANBPDDAH_05172	CDS	3099	pknD_3	2.7.11.1		Serine/threonine-protein kinase PknD
ANBPDDAH_05173	CDS	729	prpC_3	3.1.3.16	COG0631	Protein phosphatase PrpC
ANBPDDAH_05174	CDS	681				hypothetical protein
ANBPDDAH_05175	CDS	3531				hypothetical protein
ANBPDDAH_05176	CDS	1350				hypothetical protein
ANBPDDAH_05177	CDS	1335				hypothetical protein
ANBPDDAH_05178	CDS	465				hypothetical protein
ANBPDDAH_05179	CDS	633				hypothetical protein
ANBPDDAH_05180	CDS	651				hypothetical protein
ANBPDDAH_05181	CDS	1035				hypothetical protein
ANBPDDAH_05182	CDS	519				hypothetical protein
ANBPDDAH_05183	CDS	1497				hypothetical protein
ANBPDDAH_05184	CDS	489	hcp1_2		COG3157	Protein hcp1
ANBPDDAH_05185	CDS	786				hypothetical protein
ANBPDDAH_05186	CDS	510				hypothetical protein
ANBPDDAH_05187	CDS	1860				hypothetical protein
ANBPDDAH_05188	CDS	1047				hypothetical protein
ANBPDDAH_05189	CDS	2709	clpV1_3		COG0542	Protein ClpV1
ANBPDDAH_05190	CDS	1941	vgrG1_4	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
ANBPDDAH_05191	CDS	285				hypothetical protein
ANBPDDAH_05192	CDS	1293				hypothetical protein
ANBPDDAH_05193	CDS	435				hypothetical protein
ANBPDDAH_05194	CDS	2226				hypothetical protein
ANBPDDAH_05195	CDS	450				hypothetical protein
ANBPDDAH_05196	CDS	1113				hypothetical protein
ANBPDDAH_05197	CDS	1038				hypothetical protein
ANBPDDAH_05198	CDS	948				hypothetical protein
ANBPDDAH_05199	CDS	915				hypothetical protein
ANBPDDAH_05200	CDS	1233				hypothetical protein
ANBPDDAH_05201	CDS	729	cynT_2	4.2.1.1	COG0288	Carbonic anhydrase 1
ANBPDDAH_05202	CDS	1572				hypothetical protein
ANBPDDAH_05203	CDS	639				hypothetical protein
ANBPDDAH_05204	CDS	1101				hypothetical protein
ANBPDDAH_05205	CDS	1593	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
ANBPDDAH_05206	CDS	555	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
ANBPDDAH_05207	CDS	888	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
ANBPDDAH_05208	CDS	210				hypothetical protein
ANBPDDAH_05209	CDS	795				hypothetical protein
ANBPDDAH_05210	CDS	579				hypothetical protein
ANBPDDAH_05211	CDS	1074	ctaA	1.3.-.-		Heme A synthase
ANBPDDAH_05212	CDS	915	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
ANBPDDAH_05213	CDS	636				hypothetical protein
ANBPDDAH_05214	CDS	453	elaA		COG2153	Protein ElaA
ANBPDDAH_05215	CDS	474			COG1733	putative HTH-type transcriptional regulator
ANBPDDAH_05216	CDS	729				hypothetical protein
ANBPDDAH_05217	CDS	588	nsaD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
ANBPDDAH_05218	CDS	1335	dctA		COG1301	Aerobic C4-dicarboxylate transport protein
ANBPDDAH_05219	CDS	687	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
ANBPDDAH_05220	CDS	735				hypothetical protein
ANBPDDAH_05221	CDS	411				hypothetical protein
ANBPDDAH_05222	CDS	909	dmlR_19			HTH-type transcriptional regulator DmlR
ANBPDDAH_05223	CDS	282				hypothetical protein
ANBPDDAH_05224	CDS	228				hypothetical protein
ANBPDDAH_05225	CDS	621				hypothetical protein
ANBPDDAH_05226	CDS	501				hypothetical protein
ANBPDDAH_05227	CDS	342				hypothetical protein
ANBPDDAH_05228	CDS	1428	bauD		COG1113	putative GABA permease
ANBPDDAH_05229	CDS	1494	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
ANBPDDAH_05230	CDS	288	bauB			Beta-alanine degradation protein BauB
ANBPDDAH_05231	CDS	1347	bauA_2	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
ANBPDDAH_05232	CDS	918				hypothetical protein
ANBPDDAH_05233	CDS	1299	guaD_3	3.5.4.3	COG0402	Guanine deaminase
ANBPDDAH_05234	CDS	885				hypothetical protein
ANBPDDAH_05235	CDS	1572	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
ANBPDDAH_05236	CDS	1098				hypothetical protein
ANBPDDAH_05237	CDS	927				hypothetical protein
ANBPDDAH_05238	CDS	564	ahpC_3	1.11.1.15		Alkyl hydroperoxide reductase C
ANBPDDAH_05239	CDS	1566	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
ANBPDDAH_05240	CDS	954	ppk2	2.7.4.1	COG2326	Polyphosphate:ADP/GDP phosphotransferase
ANBPDDAH_05241	CDS	1350		3.5.4.32	COG0402	8-oxoguanine deaminase
ANBPDDAH_05242	CDS	1053	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
ANBPDDAH_05243	CDS	627				hypothetical protein
ANBPDDAH_05244	CDS	516				hypothetical protein
ANBPDDAH_05245	CDS	1098				Purine-binding protein
ANBPDDAH_05246	CDS	963	vldW_1	1.14.11.52		Validamycin A dioxygenase
ANBPDDAH_05247	CDS	951		3.5.4.2	COG1816	Adenine deaminase
ANBPDDAH_05248	CDS	588				hypothetical protein
ANBPDDAH_05249	CDS	996				hypothetical protein
ANBPDDAH_05250	CDS	2388	cntO_3			Metal-pseudopaline receptor CntO
ANBPDDAH_05251	CDS	918	gbpR_3			HTH-type transcriptional regulator GbpR
ANBPDDAH_05252	CDS	720	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
ANBPDDAH_05253	CDS	606	pcaG	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase alpha chain
ANBPDDAH_05254	CDS	840	pcaR		COG1414	Pca regulon regulatory protein
ANBPDDAH_05255	CDS	1104	mdtA_5			Multidrug resistance protein MdtA
ANBPDDAH_05256	CDS	1071	mdtE			Multidrug resistance protein MdtE
ANBPDDAH_05257	CDS	3048	swrC		COG0841	Swarming motility protein SwrC
ANBPDDAH_05258	CDS	939	dmlR_20			HTH-type transcriptional regulator DmlR
ANBPDDAH_05259	CDS	186				hypothetical protein
ANBPDDAH_05260	CDS	1335	oprD_8	3.4.21.-		Porin D
ANBPDDAH_05261	CDS	798	nimR_9			HTH-type transcriptional regulator NimR
ANBPDDAH_05262	CDS	1617	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
ANBPDDAH_05263	CDS	837				hypothetical protein
ANBPDDAH_05264	CDS	1407	xanP_1		COG2233	Xanthine permease XanP
ANBPDDAH_05265	CDS	666	rutR_3		COG1309	HTH-type transcriptional regulator RutR
ANBPDDAH_05266	CDS	591	yigZ		COG1739	IMPACT family member YigZ
ANBPDDAH_05267	CDS	828				hypothetical protein
ANBPDDAH_05268	CDS	381				putative protein
ANBPDDAH_05269	CDS	543				hypothetical protein
ANBPDDAH_05270	CDS	1992				hypothetical protein
ANBPDDAH_05271	CDS	1050	cheB2	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase 2
ANBPDDAH_05272	CDS	603	cheD	3.5.1.44		Chemoreceptor glutamine deamidase CheD
ANBPDDAH_05273	CDS	843	cheR	2.1.1.80		Chemotaxis protein methyltransferase
ANBPDDAH_05274	CDS	2040				hypothetical protein
ANBPDDAH_05275	CDS	486	cheW_2		COG0835	Chemotaxis protein CheW
ANBPDDAH_05276	CDS	1920				hypothetical protein
ANBPDDAH_05277	CDS	366	cheY_2		COG0784	Chemotaxis protein CheY
ANBPDDAH_05278	CDS	1173				hypothetical protein
ANBPDDAH_05279	CDS	933	dmlR_21			HTH-type transcriptional regulator DmlR
ANBPDDAH_05280	CDS	753	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
ANBPDDAH_05281	CDS	1611	atsA	3.1.6.1	COG3119	Arylsulfatase
ANBPDDAH_05282	CDS	840	ssuB_3	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
ANBPDDAH_05283	CDS	1617				hypothetical protein
ANBPDDAH_05284	CDS	1062				hypothetical protein
ANBPDDAH_05285	CDS	816				hypothetical protein
ANBPDDAH_05286	CDS	882				hypothetical protein
ANBPDDAH_05287	CDS	1359	oprD_9	3.4.21.-		Porin D
ANBPDDAH_05288	CDS	726				hypothetical protein
ANBPDDAH_05289	CDS	918				hypothetical protein
ANBPDDAH_05290	CDS	2274	fyuA		COG1629	Pesticin receptor
ANBPDDAH_05291	CDS	903	atsK	1.14.11.-		Alpha-ketoglutarate-dependent sulfate ester dioxygenase
ANBPDDAH_05292	CDS	900	tfdA	1.14.11.-		Alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase
ANBPDDAH_05293	CDS	1119	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
ANBPDDAH_05294	CDS	309	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
ANBPDDAH_05295	CDS	1437	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
ANBPDDAH_05296	CDS	813				hypothetical protein
ANBPDDAH_05297	CDS	720	tolQ_4		COG0811	Tol-Pal system protein TolQ
ANBPDDAH_05298	CDS	402	exbD_3		COG0848	Biopolymer transport protein ExbD
ANBPDDAH_05299	CDS	213				hypothetical protein
ANBPDDAH_05300	CDS	582				hypothetical protein
ANBPDDAH_05301	CDS	1665	madA	2.3.1.187		Acetyl-S-ACP:malonate ACP transferase
ANBPDDAH_05302	CDS	882	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
ANBPDDAH_05303	CDS	300	mdcC			Malonate decarboxylase acyl carrier protein
ANBPDDAH_05304	CDS	864	madC	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
ANBPDDAH_05305	CDS	807				hypothetical protein
ANBPDDAH_05306	CDS	693	mdcG	2.7.7.66		Phosphoribosyl-dephospho-CoA transferase
ANBPDDAH_05307	CDS	933	fabD_2	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
ANBPDDAH_05308	CDS	405				hypothetical protein
ANBPDDAH_05309	CDS	765				hypothetical protein
ANBPDDAH_05310	CDS	930	gltC_4			HTH-type transcriptional regulator GltC
ANBPDDAH_05311	CDS	921	gltC_5			HTH-type transcriptional regulator GltC
ANBPDDAH_05312	CDS	1491	puuC_2	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
ANBPDDAH_05313	CDS	1434	yhdG_2		COG0531	putative amino acid permease YhdG
ANBPDDAH_05314	CDS	1383	spuC_2	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
ANBPDDAH_05315	CDS	1059				hypothetical protein
ANBPDDAH_05316	CDS	882	dapA_4	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
ANBPDDAH_05317	CDS	783	fucA_2	4.1.2.17		L-fuculose phosphate aldolase
ANBPDDAH_05318	CDS	540	sutR_3		COG1396	HTH-type transcriptional regulator SutR
ANBPDDAH_05319	CDS	852	catI	2.8.3.6		3-oxoadipate CoA-transferase subunit A
ANBPDDAH_05320	CDS	783	catJ	2.8.3.6		3-oxoadipate CoA-transferase subunit B
ANBPDDAH_05321	CDS	1206	pcaF_1	2.3.1.174		Beta-ketoadipyl-CoA thiolase
ANBPDDAH_05322	CDS	1299	kgtP_2			Alpha-ketoglutarate permease
ANBPDDAH_05323	CDS	1380	pcaB_2	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
ANBPDDAH_05324	CDS	792	catD_3	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
ANBPDDAH_05325	CDS	402				hypothetical protein
ANBPDDAH_05326	CDS	942				hypothetical protein
ANBPDDAH_05327	CDS	834				hypothetical protein
ANBPDDAH_05328	CDS	1347	pcaK_4		COG0477	4-hydroxybenzoate transporter PcaK
ANBPDDAH_05329	CDS	780	iclR		COG1414	Transcriptional repressor IclR
ANBPDDAH_05330	CDS	1044	iolG	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
ANBPDDAH_05331	CDS	816				hypothetical protein
ANBPDDAH_05332	CDS	879				hypothetical protein
ANBPDDAH_05333	CDS	1251	nicP_7			Porin-like protein NicP
ANBPDDAH_05334	CDS	1323	exuT_2			Hexuronate transporter
ANBPDDAH_05335	CDS	1905				hypothetical protein
ANBPDDAH_05336	CDS	669	nicS			HTH-type transcriptional repressor NicS
ANBPDDAH_05337	CDS	855	aroE_2	1.1.1.-		Quinate/shikimate dehydrogenase (NAD(+))
ANBPDDAH_05338	CDS	447	aroQ1_2	4.2.1.10	COG0757	3-dehydroquinate dehydratase 1
ANBPDDAH_05339	CDS	1506	mdtD			Putative multidrug resistance protein MdtD
ANBPDDAH_05340	CDS	1185	pobA	1.14.13.2	COG0654	p-hydroxybenzoate hydroxylase
ANBPDDAH_05341	CDS	867	rhaS_12			HTH-type transcriptional activator RhaS
ANBPDDAH_05342	CDS	447	yjaB_2	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
ANBPDDAH_05343	CDS	435	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
ANBPDDAH_05344	CDS	642				hypothetical protein
ANBPDDAH_05345	CDS	255				hypothetical protein
ANBPDDAH_05346	CDS	465				hypothetical protein
ANBPDDAH_05347	CDS	1491	hudA	4.1.1.-	COG0043	UbiD-like decarboxylase
ANBPDDAH_05348	CDS	702				hypothetical protein
ANBPDDAH_05349	CDS	933				hypothetical protein
ANBPDDAH_05350	CDS	792				IS3 family transposase ISPa57
ANBPDDAH_05351	CDS	186				hypothetical protein
ANBPDDAH_05352	CDS	1443				hypothetical protein
ANBPDDAH_05353	CDS	2151				hypothetical protein
ANBPDDAH_05354	CDS	498				hypothetical protein
ANBPDDAH_05355	CDS	3060				hypothetical protein
ANBPDDAH_05356	CDS	519	hcpA_3		COG3157	Major exported protein
ANBPDDAH_05357	tRNA	77				tRNA-Arg(ccg)
ANBPDDAH_05358	CDS	1452	davD	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
ANBPDDAH_05359	CDS	1281	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
ANBPDDAH_05360	CDS	1200				hypothetical protein
ANBPDDAH_05361	CDS	1422	hisC_5	2.6.1.9		Histidinol-phosphate aminotransferase
ANBPDDAH_05362	CDS	438				hypothetical protein
ANBPDDAH_05363	CDS	408				hypothetical protein
ANBPDDAH_05364	CDS	285				hypothetical protein
ANBPDDAH_05365	CDS	933	pcpR_6			PCP degradation transcriptional activation protein
ANBPDDAH_05366	CDS	1215	yycB_3		COG2807	putative transporter YycB
ANBPDDAH_05367	CDS	771				hypothetical protein
ANBPDDAH_05368	CDS	687	crp		COG0664	CRP-like cAMP-activated global transcriptional regulator
ANBPDDAH_05369	CDS	516				hypothetical protein
ANBPDDAH_05370	CDS	759	ycaL	3.4.-.-	COG0501	Metalloprotease YcaL
ANBPDDAH_05371	CDS	753				hypothetical protein
ANBPDDAH_05372	CDS	699				hypothetical protein
ANBPDDAH_05373	CDS	990	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
ANBPDDAH_05374	CDS	870	cysW		COG4208	Sulfate transport system permease protein CysW
ANBPDDAH_05375	CDS	819	cysT		COG0555	Sulfate transport system permease protein CysT
ANBPDDAH_05376	CDS	999	sbp_2		COG1613	Sulfate-binding protein
ANBPDDAH_05377	CDS	183				hypothetical protein
ANBPDDAH_05378	CDS	2283				hypothetical protein
ANBPDDAH_05379	CDS	1179				hypothetical protein
ANBPDDAH_05380	CDS	1386	putP_2			Sodium/proline symporter
ANBPDDAH_05381	CDS	957	gpuA	3.5.3.17	COG0010	Guanidinopropionase
ANBPDDAH_05382	CDS	963				hypothetical protein
ANBPDDAH_05383	CDS	972				hypothetical protein
ANBPDDAH_05384	CDS	1383	nicP_8			Porin-like protein NicP
ANBPDDAH_05385	CDS	1107	aguA	3.5.3.12	COG2957	Agmatine deiminase
ANBPDDAH_05386	CDS	879		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
ANBPDDAH_05387	CDS	666				hypothetical protein
ANBPDDAH_05388	CDS	1062	potF_2		COG0687	Putrescine-binding periplasmic protein
ANBPDDAH_05389	CDS	1377	puuA_4	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
ANBPDDAH_05390	CDS	753	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
ANBPDDAH_05391	CDS	1359	puuA_5	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
ANBPDDAH_05392	CDS	1371	spuC_3	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
ANBPDDAH_05393	CDS	1104	spuD_1		COG0687	Putrescine-binding periplasmic protein SpuD
ANBPDDAH_05394	CDS	1098	spuE_3		COG0687	Spermidine-binding periplasmic protein SpuE
ANBPDDAH_05395	CDS	1155	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
ANBPDDAH_05396	CDS	912	potH		COG1176	Putrescine transport system permease protein PotH
ANBPDDAH_05397	CDS	870	ydcV_1			Inner membrane ABC transporter permease protein YdcV
ANBPDDAH_05398	CDS	2388	quiP_3	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
ANBPDDAH_05399	CDS	1053				hypothetical protein
ANBPDDAH_05400	CDS	504				hypothetical protein
ANBPDDAH_05401	CDS	612				hypothetical protein
ANBPDDAH_05402	CDS	942	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
ANBPDDAH_05403	CDS	753				hypothetical protein
ANBPDDAH_05404	CDS	630				hypothetical protein
ANBPDDAH_05405	CDS	555				hypothetical protein
ANBPDDAH_05406	CDS	90				hypothetical protein
ANBPDDAH_05407	CDS	495				hypothetical protein
ANBPDDAH_05408	CDS	693	yecS_4		COG0765	L-cystine transport system permease protein YecS
ANBPDDAH_05409	CDS	771	fliY_2		COG0834	L-cystine-binding protein FliY
ANBPDDAH_05410	CDS	438				hypothetical protein
ANBPDDAH_05411	CDS	1230	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
ANBPDDAH_05412	CDS	1395		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
ANBPDDAH_05413	CDS	666	ycgM		COG0179	putative protein YcgM
ANBPDDAH_05414	CDS	933	yjiK_2		COG3204	putative protein YjiK
ANBPDDAH_05415	CDS	351	ygiW		COG3111	Protein YgiW
ANBPDDAH_05416	CDS	1035	aphB	3.5.1.-	COG0123	Acetylpolyamine amidohydrolase 2
ANBPDDAH_05417	CDS	1395	puuP_4		COG0531	Putrescine importer PuuP
ANBPDDAH_05418	CDS	1044	spuE_4		COG0687	Spermidine-binding periplasmic protein SpuE
ANBPDDAH_05419	CDS	789	ydcV_2			Inner membrane ABC transporter permease protein YdcV
ANBPDDAH_05420	CDS	930	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
ANBPDDAH_05421	CDS	1050	potA_3	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
ANBPDDAH_05422	CDS	930	yjiK_3		COG3204	putative protein YjiK
ANBPDDAH_05423	CDS	1977				hypothetical protein
ANBPDDAH_05424	CDS	726	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
ANBPDDAH_05425	CDS	333				hypothetical protein
ANBPDDAH_05426	CDS	672	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
ANBPDDAH_05427	CDS	1515	ilvA_2	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
ANBPDDAH_05428	CDS	477				hypothetical protein
ANBPDDAH_05429	CDS	1272				hypothetical protein
ANBPDDAH_05430	CDS	468				hypothetical protein
ANBPDDAH_05431	CDS	1242				hypothetical protein
ANBPDDAH_05432	CDS	654		3.1.3.-	COG0560	putative phosphatase
ANBPDDAH_05433	CDS	480	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
ANBPDDAH_05434	CDS	2280	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
ANBPDDAH_05435	CDS	1038				hypothetical protein
ANBPDDAH_05436	CDS	756				hypothetical protein
ANBPDDAH_05437	CDS	804				hypothetical protein
ANBPDDAH_05438	CDS	801	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
ANBPDDAH_05439	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
ANBPDDAH_05440	CDS	798				hypothetical protein
ANBPDDAH_05441	CDS	1380				hypothetical protein
ANBPDDAH_05442	CDS	1386				putative membrane protein
ANBPDDAH_05443	CDS	363				hypothetical protein
ANBPDDAH_05444	CDS	1152	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
ANBPDDAH_05445	CDS	1095				hypothetical protein
ANBPDDAH_05446	CDS	1041				hypothetical protein
ANBPDDAH_05447	CDS	507	dhfrIII	1.5.1.3		Dihydrofolate reductase type 3
ANBPDDAH_05448	CDS	474				hypothetical protein
ANBPDDAH_05449	CDS	1386	xanP_2		COG2233	Xanthine permease XanP
ANBPDDAH_05450	CDS	1839	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
ANBPDDAH_05451	CDS	1197	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
ANBPDDAH_05452	CDS	540	yraA	3.2.-.-	COG0693	Putative cysteine protease YraA
ANBPDDAH_05453	CDS	879				hypothetical protein
ANBPDDAH_05454	CDS	813	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
ANBPDDAH_05455	CDS	579				hypothetical protein
ANBPDDAH_05456	CDS	345				hypothetical protein
ANBPDDAH_05457	CDS	987				hypothetical protein
ANBPDDAH_05458	CDS	1734	ggt_2	3.4.19.13		Glutathione hydrolase proenzyme
ANBPDDAH_05459	CDS	252	fdx_1		COG1145	Ferredoxin
ANBPDDAH_05460	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
ANBPDDAH_05461	CDS	1596		1.1.-.-	COG2303	putative GMC-type oxidoreductase
ANBPDDAH_05462	CDS	549				hypothetical protein
ANBPDDAH_05463	CDS	1431	calB	1.2.1.68		Coniferyl aldehyde dehydrogenase
ANBPDDAH_05464	CDS	648				hypothetical protein
ANBPDDAH_05465	CDS	411				hypothetical protein
ANBPDDAH_05466	CDS	999				hypothetical protein
ANBPDDAH_05467	CDS	567				hypothetical protein
ANBPDDAH_05468	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
ANBPDDAH_05469	CDS	1488				hypothetical protein
ANBPDDAH_05470	CDS	1371		3.4.24.-	COG0612	putative zinc protease
ANBPDDAH_05471	CDS	1344	ftsY			Signal recognition particle receptor FtsY
ANBPDDAH_05472	CDS	672	ftsE		COG2884	Cell division ATP-binding protein FtsE
ANBPDDAH_05473	CDS	1008	ftsX		COG2177	Cell division protein FtsX
ANBPDDAH_05474	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
ANBPDDAH_05475	CDS	606				hypothetical protein
ANBPDDAH_05476	CDS	732	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
ANBPDDAH_05477	CDS	378				hypothetical protein
ANBPDDAH_05478	CDS	201				hypothetical protein
ANBPDDAH_05479	CDS	798	thiG	2.8.1.10	COG2022	Thiazole synthase
ANBPDDAH_05480	CDS	735	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
ANBPDDAH_05481	CDS	1347				putative protein
ANBPDDAH_05482	CDS	258				hypothetical protein
ANBPDDAH_05483	CDS	324				hypothetical protein
ANBPDDAH_05484	CDS	1155	hemW		COG0635	Heme chaperone HemW
ANBPDDAH_05485	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
ANBPDDAH_05486	CDS	420				hypothetical protein
ANBPDDAH_05487	CDS	621	metXA		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
ANBPDDAH_05488	CDS	1140	metXS	2.3.1.46	COG2021	Homoserine O-succinyltransferase
ANBPDDAH_05489	CDS	1968				hypothetical protein
ANBPDDAH_05490	CDS	171				hypothetical protein
ANBPDDAH_05491	CDS	594				hypothetical protein
