locus_tag	ftype	length_bp	gene	EC_number	COG	product
NCACPHNA_05273	CDS	390	cidA_2			Holin-like protein CidA
NCACPHNA_05274	CDS	687	yohK_2		COG1346	Inner membrane protein YohK
NCACPHNA_05275	CDS	780	fucA_2	4.1.2.17		L-fuculose phosphate aldolase
NCACPHNA_05276	CDS	897	lip1	3.1.1.3		Lipase 1
NCACPHNA_05277	CDS	294				hypothetical protein
NCACPHNA_05278	CDS	912		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
NCACPHNA_05279	CDS	771	crt_3	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
NCACPHNA_05280	CDS	345				hypothetical protein
NCACPHNA_05281	CDS	1407	puuB_10	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
NCACPHNA_05282	CDS	807				hypothetical protein
NCACPHNA_05283	CDS	1758				hypothetical protein
NCACPHNA_05284	CDS	1371				putative protein
NCACPHNA_05285	CDS	2484	malT_5			HTH-type transcriptional regulator MalT
NCACPHNA_05286	CDS	813				hypothetical protein
NCACPHNA_05287	CDS	1026	ldh	1.4.1.9		Leucine dehydrogenase
NCACPHNA_05288	CDS	1098	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
NCACPHNA_05289	CDS	1002	pdhB	1.2.4.1	COG0022	Pyruvate dehydrogenase E1 component subunit beta
NCACPHNA_05290	CDS	1113	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
NCACPHNA_05291	CDS	441				hypothetical protein
NCACPHNA_05292	CDS	585				hypothetical protein
NCACPHNA_05293	CDS	267				hypothetical protein
NCACPHNA_05294	CDS	270				hypothetical protein
NCACPHNA_05295	CDS	219				hypothetical protein
NCACPHNA_05296	CDS	516	fecI_9		COG1595	putative RNA polymerase sigma factor FecI
NCACPHNA_05297	CDS	987				hypothetical protein
NCACPHNA_05298	CDS	2676	btuB_10			Vitamin B12 transporter BtuB
NCACPHNA_05299	CDS	618	hasA			Hemophore HasA
NCACPHNA_05300	CDS	1791	prsD_2			Type I secretion system ATP-binding protein PrsD
NCACPHNA_05301	CDS	1332	prsE_3			Type I secretion system membrane fusion protein PrsE
NCACPHNA_05302	CDS	1356	tolC_3		COG1538	Outer membrane protein TolC
NCACPHNA_05303	CDS	288				hypothetical protein
NCACPHNA_05304	CDS	486	psiE			Protein PsiE
NCACPHNA_05305	CDS	972	mdtA_6			Multidrug resistance protein MdtA
NCACPHNA_05306	CDS	1173				hypothetical protein
NCACPHNA_05307	CDS	1134				hypothetical protein
NCACPHNA_05308	CDS	342				hypothetical protein
NCACPHNA_05309	CDS	927	cmpR_3			HTH-type transcriptional activator CmpR
NCACPHNA_05310	CDS	777	fpr_2	1.18.1.2	COG1018	Ferredoxin--NADP reductase
NCACPHNA_05311	CDS	537	nosL			Copper-binding lipoprotein NosL
NCACPHNA_05312	CDS	828	nosY		COG1277	putative ABC transporter permease protein NosY
NCACPHNA_05313	CDS	915	nosF		COG1131	putative ABC transporter ATP-binding protein NosF
NCACPHNA_05314	CDS	1266	nosD			putative ABC transporter binding protein NosD
NCACPHNA_05315	CDS	1911	nosZ	1.7.2.4		Nitrous-oxide reductase
NCACPHNA_05316	CDS	2148				hypothetical protein
NCACPHNA_05317	CDS	414				hypothetical protein
NCACPHNA_05318	CDS	303	lsrG_2	5.3.1.32		(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
NCACPHNA_05319	CDS	696	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
NCACPHNA_05320	CDS	771	rhlG	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
NCACPHNA_05321	CDS	366				hypothetical protein
NCACPHNA_05322	CDS	327				hypothetical protein
NCACPHNA_05323	CDS	531	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NCACPHNA_05324	CDS	1005				hypothetical protein
NCACPHNA_05325	CDS	795	phnE_1		COG3639	Phosphate-import permease protein PhnE
NCACPHNA_05326	CDS	723	phnF		COG2188	putative transcriptional regulator PhnF
NCACPHNA_05327	CDS	459	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
NCACPHNA_05328	CDS	630	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
NCACPHNA_05329	CDS	1101	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
NCACPHNA_05330	CDS	885	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
NCACPHNA_05331	CDS	816	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
NCACPHNA_05332	CDS	717	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
NCACPHNA_05333	CDS	1164	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
NCACPHNA_05334	CDS	558	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
NCACPHNA_05335	CDS	771	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
NCACPHNA_05336	CDS	186				hypothetical protein
NCACPHNA_05337	CDS	147				hypothetical protein
NCACPHNA_05338	CDS	279				hypothetical protein
NCACPHNA_05339	CDS	519				hypothetical protein
NCACPHNA_05340	tRNA	77				tRNA-Arg(cct)
NCACPHNA_05341	CDS	1149				hypothetical protein
NCACPHNA_05342	CDS	2706				hypothetical protein
NCACPHNA_05343	CDS	822				IS3 family transposase IS222
NCACPHNA_05344	CDS	279				IS3 family transposase IS222
NCACPHNA_05345	CDS	339				hypothetical protein
NCACPHNA_05346	CDS	1041	amiE	3.5.1.4	COG0388	Aliphatic amidase
NCACPHNA_05347	CDS	1116	clpX_2			ATP-dependent Clp protease ATP-binding subunit ClpX
NCACPHNA_05348	CDS	1158	amiC_4			Aliphatic amidase expression-regulating protein
NCACPHNA_05349	CDS	591	amiR		COG3707	Aliphatic amidase regulator
NCACPHNA_05350	CDS	675				hypothetical protein
NCACPHNA_05351	CDS	348				hypothetical protein
NCACPHNA_05352	CDS	1059	yiaV		COG1566	Inner membrane protein YiaV
NCACPHNA_05353	CDS	1029				hypothetical protein
NCACPHNA_05354	CDS	879				hypothetical protein
NCACPHNA_05355	CDS	1347	dsdA	4.3.1.18	COG3048	D-serine dehydratase
NCACPHNA_05356	CDS	1344	ipuC	6.3.2.-		Glutamate--isopropylamine ligase
NCACPHNA_05357	CDS	1305	ycaD_3			putative MFS-type transporter YcaD
NCACPHNA_05358	CDS	612				hypothetical protein
NCACPHNA_05359	CDS	750	ycgR		COG5581	Flagellar brake protein YcgR
NCACPHNA_05360	CDS	471				hypothetical protein
NCACPHNA_05361	CDS	324				hypothetical protein
NCACPHNA_05362	CDS	738				hypothetical protein
NCACPHNA_05363	CDS	933	cheV		COG0784	Chemotaxis protein CheV
NCACPHNA_05364	CDS	825	cheR1	2.1.1.80		Chemotaxis protein methyltransferase 1
NCACPHNA_05365	CDS	306				STAS-domain containing protein
NCACPHNA_05366	CDS	1716	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
NCACPHNA_05367	CDS	351				hypothetical protein
NCACPHNA_05368	CDS	2139	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
NCACPHNA_05369	CDS	1164				hypothetical protein
NCACPHNA_05370	CDS	1017				hypothetical protein
NCACPHNA_05371	CDS	435	slyA		COG1846	Transcriptional regulator SlyA
NCACPHNA_05372	CDS	2052				hypothetical protein
NCACPHNA_05373	CDS	2187	bamA_2			Outer membrane protein assembly factor BamA
NCACPHNA_05374	CDS	291				hypothetical protein
NCACPHNA_05375	CDS	993	hldD	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
NCACPHNA_05376	CDS	1167	ydhP_2		COG2814	Inner membrane transport protein YdhP
NCACPHNA_05377	CDS	741				hypothetical protein
NCACPHNA_05378	CDS	240	acpP_2			Acyl carrier protein
NCACPHNA_05379	CDS	993	fabH_2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
NCACPHNA_05380	CDS	426			COG3631	putative PhzA/B-like protein
NCACPHNA_05381	CDS	1257		1.14.-.-	COG2124	Cytochrome P450 107B1
NCACPHNA_05382	CDS	915				hypothetical protein
NCACPHNA_05383	CDS	1326				hypothetical protein
NCACPHNA_05384	CDS	1167	auaG	1.14.13.222		Aurachin C monooxygenase/isomerase
NCACPHNA_05385	CDS	588				hypothetical protein
NCACPHNA_05386	CDS	6519	tycC			Tyrocidine synthase 3
NCACPHNA_05387	CDS	606	clpP_4	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
NCACPHNA_05388	CDS	888				hypothetical protein
NCACPHNA_05389	CDS	1779	ephD	1.-.-.-	COG1028	putative oxidoreductase EphD
NCACPHNA_05390	CDS	876				hypothetical protein
NCACPHNA_05391	CDS	813				hypothetical protein
NCACPHNA_05392	CDS	915	pcpR_5			PCP degradation transcriptional activation protein
NCACPHNA_05393	CDS	456				hypothetical protein
NCACPHNA_05394	CDS	2079	plcN_2	3.1.4.3	COG3511	Non-hemolytic phospholipase C
NCACPHNA_05395	CDS	501				hypothetical protein
NCACPHNA_05396	CDS	729				hypothetical protein
NCACPHNA_05397	CDS	771	phnE_2		COG3639	Phosphate-import permease protein PhnE
NCACPHNA_05398	CDS	834				hypothetical protein
NCACPHNA_05399	CDS	804	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
NCACPHNA_05400	CDS	858	phnD1		COG3221	putative ABC transporter phosphite binding protein PhnD1
NCACPHNA_05401	CDS	891	garR_3	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
NCACPHNA_05402	CDS	2181			COG2200	putative signaling protein
NCACPHNA_05403	CDS	1656	eptA_2	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
NCACPHNA_05404	CDS	456				Putative universal stress protein
NCACPHNA_05405	CDS	2847	rapA_5	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
NCACPHNA_05406	CDS	309				hypothetical protein
NCACPHNA_05407	CDS	603				hypothetical protein
NCACPHNA_05408	CDS	162				hypothetical protein
NCACPHNA_05409	CDS	114				hypothetical protein
NCACPHNA_05410	CDS	1995	aaeB_6			p-hydroxybenzoic acid efflux pump subunit AaeB
NCACPHNA_05411	CDS	204				hypothetical protein
NCACPHNA_05412	CDS	858	aaeA_4		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
NCACPHNA_05413	CDS	1176	pbuE_3		COG2814	Purine efflux pump PbuE
NCACPHNA_05414	CDS	471	phaJ	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
NCACPHNA_05415	CDS	951		3.1.1.23	COG2267	Monoacylglycerol lipase
NCACPHNA_05416	CDS	1689	fadD_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
NCACPHNA_05417	CDS	1689	fadD_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
NCACPHNA_05418	CDS	210				hypothetical protein
NCACPHNA_05419	CDS	3981				hypothetical protein
NCACPHNA_05420	CDS	1431	phoA	3.1.3.1		Alkaline phosphatase H
NCACPHNA_05421	CDS	438	hit		COG0537	Protein hit
NCACPHNA_05422	CDS	2067	vgrG1_6	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
NCACPHNA_05423	CDS	816				hypothetical protein
NCACPHNA_05424	CDS	2136				hypothetical protein
NCACPHNA_05425	CDS	414				hypothetical protein
NCACPHNA_05426	CDS	471				IS66 family transposase ISPpu30
NCACPHNA_05427	CDS	516				hypothetical protein
NCACPHNA_05428	CDS	1122		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
NCACPHNA_05429	CDS	612	rpoE		COG1595	ECF RNA polymerase sigma-E factor
NCACPHNA_05430	CDS	240				hypothetical protein
NCACPHNA_05431	CDS	315				hypothetical protein
NCACPHNA_05432	CDS	855				hypothetical protein
NCACPHNA_05433	CDS	735				hypothetical protein
NCACPHNA_05434	CDS	591				hypothetical protein
NCACPHNA_05435	CDS	1317	oprO		COG3746	Porin O
NCACPHNA_05436	CDS	1323	oprP		COG3746	Porin P
NCACPHNA_05437	CDS	300				hypothetical protein
NCACPHNA_05438	CDS	813	actIII_2	1.3.1.-		Putative ketoacyl reductase
NCACPHNA_05439	CDS	423				hypothetical protein
NCACPHNA_05440	CDS	330				hypothetical protein
NCACPHNA_05441	CDS	288				hypothetical protein
NCACPHNA_05442	CDS	384				hypothetical protein
NCACPHNA_05443	CDS	4347	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
NCACPHNA_05444	CDS	3480	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
NCACPHNA_05445	CDS	570				hypothetical protein
NCACPHNA_05446	CDS	855	rhaR_2			HTH-type transcriptional activator RhaR
NCACPHNA_05447	CDS	2166	fecA_2		COG4772	Fe(3+) dicitrate transport protein FecA
NCACPHNA_05448	CDS	1875	lplT			Lysophospholipid transporter LplT
NCACPHNA_05449	CDS	210	cspA_4		COG1278	Major cold shock protein CspA
NCACPHNA_05450	CDS	315	gdx_4		COG2076	Guanidinium exporter
NCACPHNA_05451	CDS	936	panS_2		COG0385	Pantothenate precursors transporter PanS
NCACPHNA_05452	CDS	921	rdgC		COG2974	Recombination-associated protein RdgC
NCACPHNA_05453	tRNA	76				tRNA-Val(tac)
NCACPHNA_05454	tRNA	77				tRNA-Asp(gtc)
NCACPHNA_05455	CDS	762	fklB_2	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
NCACPHNA_05456	CDS	432				hypothetical protein
NCACPHNA_05457	CDS	747				hypothetical protein
NCACPHNA_05458	CDS	312				hypothetical protein
NCACPHNA_05459	CDS	366				hypothetical protein
NCACPHNA_05460	CDS	480				hypothetical protein
NCACPHNA_05461	CDS	1749				hypothetical protein
NCACPHNA_05462	CDS	2130	prc	3.4.21.102	COG0793	Tail-specific protease
NCACPHNA_05463	CDS	963	pikAII	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA2, modules 3 and 4
NCACPHNA_05464	CDS	651		3.1.3.-	COG0560	putative phosphatase
NCACPHNA_05465	CDS	996	potA_6	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
NCACPHNA_05466	CDS	798				hypothetical protein
NCACPHNA_05467	CDS	840				hypothetical protein
NCACPHNA_05468	CDS	810				hypothetical protein
NCACPHNA_05469	CDS	1059				hypothetical protein
NCACPHNA_05470	CDS	717	phnR_2		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
NCACPHNA_05471	CDS	552	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
NCACPHNA_05472	CDS	1290	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
NCACPHNA_05473	CDS	636	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
NCACPHNA_05474	CDS	255	minE		COG0851	Cell division topological specificity factor
NCACPHNA_05475	CDS	816	minD		COG2894	Septum site-determining protein MinD
NCACPHNA_05476	CDS	792	minC		COG0850	Septum site-determining protein MinC
NCACPHNA_05477	CDS	939	lpxL_2	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
NCACPHNA_05478	CDS	1170				hypothetical protein
NCACPHNA_05479	CDS	633				hypothetical protein
NCACPHNA_05480	CDS	705				hypothetical protein
NCACPHNA_05481	CDS	1101				hypothetical protein
NCACPHNA_05482	CDS	243				hypothetical protein
NCACPHNA_05483	CDS	726				hypothetical protein
NCACPHNA_05484	CDS	960				hypothetical protein
NCACPHNA_05485	CDS	2325				hypothetical protein
NCACPHNA_05486	CDS	669				hypothetical protein
NCACPHNA_05487	CDS	801				hypothetical protein
NCACPHNA_05488	CDS	507				hypothetical protein
NCACPHNA_05489	CDS	387				hypothetical protein
NCACPHNA_05490	CDS	336				hypothetical protein
NCACPHNA_05491	CDS	186				hypothetical protein
NCACPHNA_05492	CDS	201				hypothetical protein
NCACPHNA_05493	CDS	339				hypothetical protein
NCACPHNA_05494	CDS	192				hypothetical protein
NCACPHNA_05495	CDS	285				hypothetical protein
NCACPHNA_05496	CDS	627				hypothetical protein
NCACPHNA_05497	CDS	1578				hypothetical protein
NCACPHNA_05498	CDS	264				hypothetical protein
NCACPHNA_05499	CDS	804				hypothetical protein
NCACPHNA_05500	CDS	1362				hypothetical protein
NCACPHNA_05501	CDS	222				hypothetical protein
NCACPHNA_05502	CDS	858				hypothetical protein
NCACPHNA_05503	CDS	312	yjcH_2		COG3162	Inner membrane protein YjcH
NCACPHNA_05504	CDS	1656	actP_2		COG4147	Cation/acetate symporter ActP
NCACPHNA_05505	CDS	1800				hypothetical protein
NCACPHNA_05506	CDS	627	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
NCACPHNA_05507	CDS	159				hypothetical protein
NCACPHNA_05508	CDS	1125				hypothetical protein
NCACPHNA_05509	CDS	267				hypothetical protein
NCACPHNA_05510	CDS	1833		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
NCACPHNA_05511	CDS	564	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
NCACPHNA_05512	CDS	828	catD_4	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
NCACPHNA_05513	CDS	930	yhaJ_3			HTH-type transcriptional regulator YhaJ
NCACPHNA_05514	CDS	318				hypothetical protein
NCACPHNA_05515	CDS	642	azoR_2	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
NCACPHNA_05516	CDS	744				hypothetical protein
NCACPHNA_05517	CDS	387	gcvH_4		COG0509	Glycine cleavage system H protein
NCACPHNA_05518	CDS	528	azoB	1.7.-.-		NAD(P)H azoreductase
NCACPHNA_05519	CDS	618	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
NCACPHNA_05520	CDS	555	fldP			Flavodoxin FldP
NCACPHNA_05521	CDS	954	dmlR_21			HTH-type transcriptional regulator DmlR
NCACPHNA_05522	CDS	894				hypothetical protein
NCACPHNA_05523	CDS	336	csaA		COG0073	putative chaperone CsaA
NCACPHNA_05524	CDS	765	rhaR_3			HTH-type transcriptional activator RhaR
NCACPHNA_05525	CDS	813	lpxH_2	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
NCACPHNA_05526	CDS	1056	mgtA_2	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
NCACPHNA_05527	CDS	1341				hypothetical protein
NCACPHNA_05528	CDS	318				hypothetical protein
NCACPHNA_05529	CDS	996	virS			HTH-type transcriptional regulator VirS
NCACPHNA_05530	CDS	633				hypothetical protein
NCACPHNA_05531	CDS	939				hypothetical protein
NCACPHNA_05532	CDS	795	mkl_2		COG1127	putative ribonucleotide transport ATP-binding protein mkl
NCACPHNA_05533	CDS	1146				hypothetical protein
NCACPHNA_05534	CDS	1455	trkI_2		COG0168	Trk system potassium uptake protein TrkI
NCACPHNA_05535	CDS	372				hypothetical protein
NCACPHNA_05536	CDS	561	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
NCACPHNA_05537	CDS	477				hypothetical protein
NCACPHNA_05538	CDS	1338	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
NCACPHNA_05539	CDS	441				hypothetical protein
NCACPHNA_05540	CDS	678	cpxR		COG0745	Transcriptional regulatory protein CpxR
NCACPHNA_05541	CDS	366				hypothetical protein
NCACPHNA_05542	CDS	300	yciI		COG2350	Protein YciI
NCACPHNA_05543	CDS	588	yciB		COG2917	putative intracellular septation protein A
NCACPHNA_05544	CDS	888	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
NCACPHNA_05545	CDS	630	yciO		COG0009	putative protein YciO
NCACPHNA_05546	CDS	891	scpA			Segregation and condensation protein A
NCACPHNA_05547	CDS	999	scpB			Segregation and condensation protein B
NCACPHNA_05548	CDS	531				hypothetical protein
NCACPHNA_05549	CDS	213				hypothetical protein
NCACPHNA_05550	CDS	1005	epd_2	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
NCACPHNA_05551	CDS	1827	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
NCACPHNA_05552	CDS	996	glk	2.7.1.2	COG0837	Glucokinase
NCACPHNA_05553	CDS	729	ompR_3			Transcriptional regulatory protein OmpR
NCACPHNA_05554	CDS	1449	sasA_11	2.7.-.-		Adaptive-response sensory-kinase SasA
NCACPHNA_05555	CDS	1263				putative sugar-binding periplasmic protein
NCACPHNA_05556	CDS	933	melD		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
NCACPHNA_05557	CDS	846				hypothetical protein
NCACPHNA_05558	CDS	1161	ugpC	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NCACPHNA_05559	CDS	1365	oprB_3		COG3659	Porin B
NCACPHNA_05560	CDS	852	yeaD_2	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
NCACPHNA_05561	CDS	858	hexR_2		COG1737	HTH-type transcriptional regulator HexR
NCACPHNA_05562	CDS	1470	zwf_2	1.1.1.363	COG0364	Glucose-6-phosphate 1-dehydrogenase
NCACPHNA_05563	CDS	717	pgl_2	3.1.1.31		6-phosphogluconolactonase
NCACPHNA_05564	CDS	663	eda_1	4.1.2.14	COG0800	2-dehydro-3-deoxy-phosphogluconate aldolase
NCACPHNA_05565	CDS	438				hypothetical protein
NCACPHNA_05566	CDS	1161				hypothetical protein
NCACPHNA_05567	CDS	378				hypothetical protein
NCACPHNA_05568	CDS	924				hypothetical protein
NCACPHNA_05569	CDS	1215	gltS		COG0786	Sodium/glutamate symporter
NCACPHNA_05570	CDS	936	hutG	3.5.3.8	COG0010	Formimidoylglutamase
NCACPHNA_05571	CDS	729	kdgR_3			Pectin degradation repressor protein KdgR
NCACPHNA_05572	CDS	741	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
NCACPHNA_05573	CDS	672	mupP_2	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
NCACPHNA_05574	CDS	699	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
NCACPHNA_05575	CDS	1335	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
NCACPHNA_05576	CDS	1077	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
NCACPHNA_05577	CDS	2772	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
NCACPHNA_05578	CDS	1086	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
NCACPHNA_05579	CDS	1098	pheA			Bifunctional chorismate mutase/prephenate dehydratase
NCACPHNA_05580	CDS	1146	hisC_3	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
NCACPHNA_05581	CDS	2241	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
NCACPHNA_05582	CDS	690	cmk	2.7.4.25		Cytidylate kinase
NCACPHNA_05583	CDS	1680	rpsA		COG0539	30S ribosomal protein S1
NCACPHNA_05584	CDS	285	ihfB		COG0776	Integration host factor subunit beta
NCACPHNA_05585	CDS	1038				hypothetical protein
NCACPHNA_05586	CDS	1236	rfbX		COG2244	Putative O-antigen transporter
NCACPHNA_05587	CDS	1005				hypothetical protein
NCACPHNA_05588	CDS	1236				hypothetical protein
NCACPHNA_05589	CDS	1035	capD	5.1.3.2	COG1086	UDP-glucose 4-epimerase
NCACPHNA_05590	CDS	1119	wbjC	1.1.1.367		UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase
NCACPHNA_05591	CDS	1131	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
NCACPHNA_05592	CDS	1203				hypothetical protein
NCACPHNA_05593	CDS	945	gnu	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
NCACPHNA_05594	CDS	1026	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
NCACPHNA_05595	CDS	1998	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
NCACPHNA_05596	CDS	330				hypothetical protein
NCACPHNA_05597	tRNA	76				tRNA-Asn(gtt)
NCACPHNA_05598	CDS	1197	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
NCACPHNA_05599	CDS	2013	uvrB		COG0556	UvrABC system protein B
NCACPHNA_05600	CDS	1560	emrB_3			Colistin resistance protein EmrB
NCACPHNA_05601	CDS	1035	emrA_4			Colistin resistance protein EmrA
NCACPHNA_05602	CDS	921	dmlR_22			HTH-type transcriptional regulator DmlR
NCACPHNA_05603	CDS	1485	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
NCACPHNA_05604	tRNA	76				tRNA-Ala(ggc)
NCACPHNA_05605	tRNA	76				tRNA-Glu(ttc)
NCACPHNA_05606	tRNA	76				tRNA-Ala(ggc)
NCACPHNA_05607	tRNA	76				tRNA-Glu(ttc)
NCACPHNA_05608	CDS	543				hypothetical protein
NCACPHNA_05609	CDS	858				hypothetical protein
NCACPHNA_05610	CDS	648	eda_2		COG0800	KHG/KDPG aldolase
NCACPHNA_05611	CDS	438				hypothetical protein
NCACPHNA_05612	CDS	960	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
NCACPHNA_05613	CDS	747	ygfF	1.-.-.-		putative oxidoreductase YgfF
NCACPHNA_05614	CDS	804				hypothetical protein
NCACPHNA_05615	CDS	450	ibpB		COG0071	Small heat shock protein IbpB
NCACPHNA_05616	CDS	1329				hypothetical protein
NCACPHNA_05617	CDS	912	dmlR_23			HTH-type transcriptional regulator DmlR
NCACPHNA_05618	CDS	378	yabJ_4	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
NCACPHNA_05619	CDS	894	cmpR_4			HTH-type transcriptional activator CmpR
NCACPHNA_05620	CDS	1425	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
NCACPHNA_05621	CDS	639	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
NCACPHNA_05622	CDS	762	ycgJ	2.1.1.-		putative methyltransferase YcgJ
NCACPHNA_05623	CDS	1083	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
NCACPHNA_05624	CDS	1113	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
NCACPHNA_05625	CDS	1011	usg		COG0136	USG-1 protein 
NCACPHNA_05626	CDS	2775				hypothetical protein
NCACPHNA_05627	CDS	858	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
NCACPHNA_05628	CDS	636	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
NCACPHNA_05629	CDS	873	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
NCACPHNA_05630	CDS	1290	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
NCACPHNA_05631	CDS	648	ftsN_2			Cell division protein FtsN
NCACPHNA_05632	CDS	516				hypothetical protein
NCACPHNA_05633	CDS	1506	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
NCACPHNA_05634	CDS	1212	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
NCACPHNA_05635	CDS	768	pldh-t	1.1.1.107		Pyridoxal 4-dehydrogenase
